actorId,name,birthYear
nm0015440,Kumiko Akiyoshi,1954
nm0016852,Francesc Albiol,1957
nm0019271,Irina Alfyorova,1951
nm0022134,Anabel Alonso,1964
nm0036237,Cameron Arnett,1960
nm0036427,Edward Arnold,1890
nm0038367,Gyearbuor Asante,1941
nm0039746,Masud Asadollahi,
nm0041308,Marianne Aubert,
nm0044245,Luciana Azevedo,
nm0071024,Bengal,1951
nm0093199,Filip Bolluyt,1953
nm0107165,Alex Brendemühl,1972
nm0129648,Nathalie Caldonazzo,1969
nm0130736,Daniel Caltagirone,1972
nm0144812,Sergio Castellitto,1953
nm0156912,Chia Essie Lin,1947
nm0159159,Prem Chopra,1935
nm0170381,Tim Colceri,1951
nm0181288,Joe Cortese,1948
nm0186225,Barbara Crampton,
nm0190300,Elena Cruz,1926
nm0197647,James Badge Dale,1978
nm0217984,Marya Delver,1974
nm0223563,Poonam Dhillon,1962
nm0225042,Romy Diaz,1940
nm0239267,Lillete Dubey,1953
nm0239402,Diane Dubois,1939
nm0240880,Aashish Duggal,
nm0241291,Dulari,1928
nm0267656,John Farley,1968
nm0284078,Pierre Földes,
nm0294067,Dawn French,1957
nm0297734,Jun Fujikawa,
nm0299203,Yayoi Furusato,
nm0299397,Kaoru Futaba,1871
nm0309839,Francisco Gattorno,1964
nm0342111,Eva Grimaldi,1961
nm0349599,Rodolfo Gutiérrez,
nm0354748,Kamil Halbich,1966
nm0368972,Reiko Hatsune,
nm0369916,Riitta Havukainen,1955
nm0376891,Lori Jo Hendrix,1969
nm0388819,Basil Hoffman,1938
nm0398713,Andrej Hryc,1949
nm0406163,Nadja Hüpscher,1972
nm0421087,Lucinda Jenney,1954
nm0435766,Ülle Kaljuste,1957
nm0439409,Tõnu Kark,1947
nm0441154,Chiezō Kataoka,1903
nm0474609,Atul Kulkarni,1965
nm0476675,Miyuki Kuwano,1942
nm0477108,Teddy Robin Kwan,1945
nm0481737,Yiu-Cheung Lai,1964
nm0495799,Laurence Leboeuf,1985
nm0501218,Leonardo Paes Leme,
nm0502813,Marco Leonardi,1971
nm0507073,Damian Lewis,1971
nm0507535,Matthew Lewis,1989
nm0508708,Carmen Liaño,
nm0517642,Phyllis Logan,1956
nm0530609,Torunn Lødemel Stokkeland,
nm0534856,Madhavan,1970
nm0557609,Valerio Mastandrea,1972
nm0559385,Chieko Matsubara,1945
nm0589019,Mirta Miller,1948
nm0590940,Yōko Minamida,1933
nm0592285,Petar Mircevski,1956
nm0594640,Kōichi Mizuhara,1909
nm0605668,Aiko Morishita,1958
nm0605750,Kōji Moritsugu,1943
nm0620124,Jôji Nakata,1954
nm0620651,Etsuko Nami,1950
nm0638980,Oliver Nägele,1957
nm0680766,Sally Phillips,1970
nm0709777,Ravindra Randeniya,1945
nm0717080,Wynn Reichert,
nm0741388,Gabrielle Rose,1954
nm0754273,Saadiah,1936
nm0758656,Ilyas Salman,1949
nm0758915,Enzo Salomone,1947
nm0763022,Maya Sansa,1975
nm0771414,Martin Starr,1982
nm0793650,Ichirô Shimizu,1899
nm0796365,Vladimir Sichkar,1949
nm0808670,Jeffrey R. Smith,
nm0812210,Meichô Soganoya,1908
nm0816669,Douglas Spain,
nm0822278,Tihomir Stanic,1960
nm0825749,Eric Steinberg,1969
nm0847361,Akira Takarada,1934
nm0848796,Takahiro Tamura,1928
nm0849437,Naomi Tani,1948
nm0854304,April Telek,1975
nm0855092,Olivia Tennet,
nm0861989,James Allen Brewer,
nm0867789,Aleksandr Topuriya,
nm0882596,Uttej,
nm0890337,Anselmo Vasconcelos,1953
nm0897005,Gillian Vigman,1972
nm0898546,Pruitt Taylor Vince,1960
nm0911319,Michael Warburton,
nm0920185,Dolly Wells,1971
nm0945563,Hal Yamanouchi,1946
nm0993783,Aaron Stielstra,
nm0999515,Jô Ichimura,
nm1002746,Tomohiro Kaku,1984
nm10051337,Ian Brownhill,
nm10070918,Mikey Averill,
nm10123313,Sean Berube,1975
nm1018224,Anant Jog,
nm10245269,Willem Bevers,
nm1024541,Sabahat Izgü,1936
nm10269103,Patchrida Paykaew,
nm10276266,Ashlee Curtise,
nm10278265,Mariana Montenegro,
nm10282598,Carl Baas,
nm10284597,Iva Dalving,
nm10288341,Marco Galvagni,
nm10288814,Marica Bollea,
nm10292986,Yanti Ws,
nm10296665,Brittany Boivin,
nm10300083,Elena Sever,
nm10301203,Bambi Johnson,
nm10305292,Greg Hardash,
nm10307160,Cristhine Amber,
nm10310854,Marius Gotbergas,
nm10310861,Saulius Jasiulevicius,
nm10323149,Akiko Okutani,
nm10324815,Jordan Carroll,
nm10326804,Sergey Muzyka,
nm10333636,Yuliya Danilova,
nm10334571,Teng-Fei Gao,
nm10337629,Viraj Ashwin,1993
nm10339102,Joe Coover,
nm10344374,Josep Maria Blanco,
nm10345118,Devroop Sharma,
nm10355139,Giovanni Paolo Corsaro,
nm10359791,Jenna Farden,
nm10362197,Steve Bowman,
nm10364606,Hiroshi Arai,
nm10366114,John Michael Hightower Jr.,
nm10373943,Miyako Haruyama,
nm10383717,Alana Aspen,
nm10384673,Xin-er Zhang,
nm10384674,Zi Jin,
nm10387867,Ela Stefunková,
nm10392020,Monalisha Bista,
nm10396378,Martina Vivanco,
nm1039977,Chad Faust,1980
nm10401186,Ozan Dogan,
nm10403415,Won Gong,
nm10404647,Pahandi Nethara,
nm10410355,Joya Schreier,
nm10419133,Tuty Rachmah,
nm10425800,Vanessa Ribeiro,
nm10428101,Nenad Bogdanovic,
nm1042980,Joel Navarro,
nm10431286,Levi Faehrmann,
nm10444085,Sadek Hossain Babul,
nm10447862,Rundong Li,
nm10447863,An Gao,
nm10448916,Gage Ritter,
nm10448919,Jeannette Ventura,
nm10450014,Bless,
nm10451512,Alphonso Black,
nm10453055,Chris Barrass,
nm10455044,Sanju Rodrigo,
nm10455286,Mark Kimmich,
nm10457412,Luna Mwezi,
nm10457991,Somarathna Malimbada,
nm1045839,Kong Hyo-jin,1980
nm10461331,Emily Fry,
nm10462459,Yoona Tadayyon,
nm10464709,Daniel Mbala,
nm10465363,Anna Misu,
nm10466003,Hope Argent,
nm10468305,Olivier Slebos,
nm10471700,Laura Paguada,
nm10476624,Suraj Narredu,
nm10477376,Lina Bojadjieva,
nm1048051,Kô Matsuura,
nm10483666,Allen Harrison,
nm10483887,Ahmed Bin Hussain,
nm10491055,Basir Al-Amin,
nm10493367,Monalisha Sahariya,
nm10496665,Chamila Nishanthi,
nm10496837,Roy Kiyoshi,
nm10498051,Ama Odeneho Arkwa,
nm10498862,Juliant Rafael,
nm10500789,Nandini Mehta,
nm10502940,Marisol Mora,
nm10506333,Bibi Fatemeh Sahelizadegan,
nm10506500,Tudor Bratucu,
nm10508475,Jézane Dallaire,
nm10513492,Juan Salmeri,
nm10514439,Gaman Ghale,
nm10516646,Leandro Martín López,
nm10517486,Max Logan,
nm10518658,Christine Lacamera,
nm10520200,Jean-Baptiste Heuet,
nm10521141,Chok Gurung,
nm10522458,MM Gigante,
nm10522901,Gordon Brownlie,
nm10527339,Lila Cuéllar,
nm10528835,Serenity James,
nm10529308,Irfan Fahim Bin Mohd Irman,
nm10531358,Tai Chang,
nm10531569,Mouna Shree,
nm10532612,Breanne Foster,
nm10532893,Patrick Hoffmann,
nm10533768,Bubacar Sarge,
nm10533946,Takashi Hamamura,
nm10535373,Shidô Takizawa,
nm10538100,Vishal Anvekar,
nm10538307,Beatriz González,
nm10542694,Wu Renyuan,
nm10548028,Tristan Heinen-Bizjak,
nm10570112,Karine Asiryan,
nm10582653,Adjei,
nm10584291,Barb Christensen,
nm10596213,Andrew Joseph Brodeur,
nm10621925,Miss Fortune,
nm10624740,Parsa Maghami,
nm1066795,Vijayaraghavan,1951
nm10739172,Vijay Mallah,
nm10764688,Joseph Witkowski,
nm10784527,Daniela Ioia,
nm1082477,Omar Sy,1978
nm10830414,Josh Ryan,
nm1083093,Christian Sancho,
nm10833135,Gabriel Piela,
nm10838113,Blayke Rose,
nm10843240,Katia Mullova-Brind,
nm1084853,Allu Arjun,1982
nm1085355,Sergej Ferrari,1933
nm10860156,Ioana Ilinca Neacsu,1998
nm10866360,Maria Liberato,
nm10877187,Aniek Stokkers,
nm10919512,Jake Rasof,
nm10940023,India Colombi,
nm10958545,Kurt Erickson,
nm11069563,Akash,
nm11097120,Adyane Gonzalez,
nm11130413,Djibril Vancoppenolle,
nm11132173,Onika Carrine,
nm11139916,Brono Bajtala,
nm11205877,Sebastiano Porasso,
nm11263781,Achira Detter,
nm11282330,Jorik Wenger,
nm11283070,Koskinen Jiri,
nm1128461,Hari Shukla,
nm11320331,Ray Gjonbalaj,
nm11320591,Ranav Bajwa,
nm11364108,Margherita Barbieri,
nm1137340,Rukshar Dhillon,1993
nm11411075,Hasini Anvi,
nm11428386,Hideo Gotô,
nm11476913,Nicole Mattox,
nm11486929,Ammar Alkatib,
nm11521184,Lulubelle Gobron-Amoti,
nm11571399,Silvia Matos,
nm11583045,Rio Sidik,
nm11596713,Dj Johnson,
nm11628061,Raya Bhave,
nm11669775,Raashi Balakrishna,
nm1167988,Vijay Tandon,
nm11682654,Pietro Picone,
nm11782802,Lindsey Beier,
nm11826305,Azéza Youngchief,
nm1185803,Tomijuro Nakamura,1929
nm11982839,Fréderic Avila,
nm1201151,Mukesh S. Bhatt,
nm12159462,Dominic Schmidt,1997
nm1217893,Rajendra Sethi,
nm1218915,Jennifer Batten,1957
nm12231893,Ankita,
nm12242222,Katsuki Bettô,
nm12384045,Sakura Ando,2001
nm1241910,Prashant Narayanan,1969
nm12466518,James Leon,
nm12482554,Roberto Linval,
nm12505886,Shintarô Hamaguchi,
nm1252616,Mahmoud Pakniat,
nm1253235,Ermin Sijamija,1974
nm12560160,Wu-Hu Chen,
nm12569449,Christian Düwel,
nm12615767,Enzo Buonomo,
nm1269614,Kousalya,
nm1272032,Yansong Hou,
nm1273830,Scott Peat,1974
nm1273899,Pep Torrents,1943
nm12798897,John Duran,
nm12798898,Paul Langlotz,
nm1290838,Isaac Alcayde,
nm13041068,João Gurgel,
nm13062881,Youssef Ahmed,
nm13154981,Ari Craig,
nm1322135,Joko Anwar,1976
nm13234492,Rocco Martino,
nm13390054,Lise Roy,
nm13619547,Tony Cinquegrani,
nm1362698,Alfonso Sánchez,1978
nm1368581,Salim Kumar,1969
nm13812781,Antonio Moreno,
nm1387232,Andrea Sartoretti,1971
nm13883409,Harumi Sugiyama,
nm14306553,Olga Kolokoltseva,
nm1440805,Joe Bagnardi,
nm1458115,Muriel Bénazéraf,
nm14588601,Amanda Jayne Jensen,
nm14651084,Silvio D'Addario,
nm1534784,Bobby J. Brown,1963
nm1537947,Lenka Vomocilova,
nm1574041,Jagesh Mukati,1973
nm1617631,Stella Fyrogeni,
nm1642639,Ariel Levy,1984
nm16445503,Arleta Barbacka,
nm1645195,Werner Biermeier,1961
nm1649780,Yitian Hai,
nm1649960,Eric Suen,1973
nm1659547,Carey Mulligan,1985
nm1669753,Przemyslaw Bluszcz,1970
nm1683137,Nina Bergman,
nm1734623,Paolo Ballesteros,1982
nm1759557,Murat Serezli,1969
nm17664833,Zhenxi Mao,
nm17694324,Kennedy Calderwood,
nm1772713,Teru Kawana,
nm1792644,Kevin Murphy,
nm1800470,Wenfeng Liu,
nm1822435,Toshiyuki Obara,
nm1845696,Kazuki Namioka,1978
nm1850901,Phillip Andre Botello,
nm1865082,Tuana Coskun Çeviker,1975
nm1868293,Ken T. Williams,1976
nm1869798,Yeliz Sar,1977
nm1919259,Jonathan Goodman,
nm1935881,Ming-Cheng Tseng,
nm1960306,Rajeev Kanakala,
nm1979463,Miles Ocampo,1997
nm1980099,Paul Collett,
nm1981584,Montserrat Martí,1972
nm1997490,Ricardo Castella,1974
nm2052977,Toni Torres,
nm2056274,Joel Basman,1990
nm2061859,Maxime Allard,
nm2068808,Tuval Shafir,1993
nm2082436,Brendan Hunter,1979
nm2083395,Perri Cummings,
nm2116766,Marzieh Boroomand,
nm2147526,Govardhan Asrani,1941
nm2166719,Henry Haggard,1962
nm2244205,Léa Seydoux,1985
nm2260670,Vito Tisdale,
nm2277949,Yoshiko Shinkura,
nm2295590,Kevin Guthrie,1988
nm2297029,Gary Douglas,
nm2319859,Hila Eran,
nm2326220,Jeanette Eng,
nm2333098,David Henry Gerson,
nm2340153,Modest Rucinski,1979
nm2360187,Kôjûrô Ichikawa,
nm2386820,Rumiko Komachi,
nm2397307,Antonio Milo,1968
nm2420725,Tyler Barnes,1984
nm2440627,Ryu Seung-ryong,1970
nm2456249,Metin Keçeci,1975
nm2459341,Shahram Ghaedi,
nm2533953,G. Marimuthu,1967
nm2592911,Aleksei Archer,
nm2646937,Neda Rahmanian,1978
nm2666477,María Cabrera,1954
nm2680186,Raffi Ahmad,
nm2682045,Denise Bradley,
nm2683695,Otig Pakis,1960
nm2711203,Devery Jacobs,
nm2740720,Hope Diaz,
nm2742878,Robert Annus,
nm2769024,Fuman Dejahang,
nm2771798,Ellen Wong,
nm2825036,Eva Marie,
nm2877301,Funda Eskioglu,1964
nm2877778,Tannaz Tabatabaei,1983
nm2908492,Grant Harvey,
nm2915851,James Knowlton,
nm2979439,Stoyan Mladenov,
nm3013500,Veena Jamkar,
nm3041542,Hitomi Yoshida,1984
nm3114205,Vaishnavi Sharma,
nm3140538,Mikkel Boe Følsgaard,1984
nm3159465,Miho Hino,
nm3192510,Sharib Hashmi,1979
nm3211285,Shi Yang Shi,
nm3214170,Jonathan Cohen,1980
nm3227380,Sebastian Walch,1968
nm3227993,Nija Okoro,
nm3239632,Valentin Hess,
nm3253943,Taylor Zakhar Perez,1991
nm3361102,Nikia Cavanaugh,
nm3478737,Antonis Myriagos,
nm3500208,Mehwish Hayat,1988
nm3515263,Burcu Binici,1986
nm3538718,Nick Robinson,1995
nm3584755,Mattias Naan,
nm3591564,Nilanthi Dias Karunarathna,
nm3602024,Claudio Magris,1939
nm3602259,Tianzuo Liu,
nm3616779,Chris Pang,1984
nm3628431,Katherine Partington,
nm3665215,Gregory Wilson,
nm3673618,Robert Crayton,1977
nm3695477,Barbara Wilder,
nm3715431,Irene Menichetti,
nm3739690,Vijeesh Mani,
nm3745258,Sonal Jha,
nm3769724,Seda Kement,
nm3797588,Dharmesh Yelande,
nm3801831,Like Wang,
nm3813885,Emily Adams,
nm3856284,Àlex Monner,1995
nm3879121,Kassandra Clementi,1990
nm3881952,Mary Paolino,
nm3885547,Steve Kasan,
nm3975594,Nasim Adabi,
nm3979015,Kartar Cheema,
nm4069693,Ingrid Olerinskaya,1992
nm4142788,Basil Eidenbenz,1993
nm4182630,Chris Petty,
nm4207238,Mohamed Abo Dawood,1952
nm4225981,Alison Wheeler,1986
nm4245727,Paloma Gomez-Zurdo,
nm4272368,Georg Gröchenig,
nm4275268,Erkan Avci,1982
nm4279762,Jayaprakash Kuloor,
nm4287836,Audrey Abraham,
nm4308851,Kangren Wu,1982
nm4320647,Jason Bayle,1976
nm4387862,Takeshi Hayakawa,
nm4392192,C.J. Vana,
nm4416397,Iman El-Sayyed,
nm4423501,Nanako Ôde,
nm4431289,Rima Raminfar,
nm4441966,Raffy Tejada,
nm4506683,Alicia Dell'Aria,
nm4534098,Ed Skrein,1983
nm4581095,Michael Karan Tomsu,
nm4699971,Seyhan Arman,1980
nm4701570,Matheus Lustosa,
nm4745984,Lorena Cacciatore,1987
nm4762741,Lukerya Ilyashenko,1989
nm4764161,Rinat Khairullin,1975
nm4790249,Cassiopée Mayance,
nm4810845,Aita Vaher,
nm4823334,Tala Gouveia,
nm4859271,Akash Puri,1997
nm4870321,Eloína Marcos,
nm4936584,Ajun Perwira,
nm4990173,Stephanie Stuart,
nm5049448,Sabi Garcia,
nm5083144,Ayako Okada,
nm5087726,Yoshiei Fukami,
nm5100094,Crystal Sparks,
nm5119238,Sang Lan,
nm5133879,Jeff Ryan,
nm5135200,Ken Aoki,
nm5149776,Jasper Musgrave,
nm5178583,Tiana Tuttle,
nm5193937,Cate O'Connor,
nm5212553,Yûko Nakagawa,
nm5227404,Saeed Aghakhani,1972
nm5245242,Keita Ninomiya,2006
nm5246951,Stefano Martinelli,1986
nm5263495,Tim Baltz,
nm5271239,Haci Ali Konuk,1969
nm5324177,Rebeka Nirmali,
nm5377439,Natalia Moon,1991
nm5392151,Daniel Sträßer,1987
nm5408984,Bagavathi Perumal,1978
nm5423482,Rajshri Deshpande,1982
nm5482973,Joyer Lark,
nm5517325,Robert Posey,
nm5575653,Adam Bessa,1991
nm5667034,Blas Sien Diaz,
nm5680528,Tina-Marie Springham,
nm5683997,Geetha Kanthi Jayakody,
nm5688777,Daffini Evans,
nm5690899,Swarnali,
nm5773448,Hunter Payton Mendoza,
nm5828516,Jose Cruz,
nm5862925,Jennifer Cové,
nm5880134,Gökay Müftüoglu,1986
nm5890145,Lucy Aarden,
nm5907440,Galal Abdel Kader,1940
nm5917057,Gayesha Perera,1987
nm5994098,Archie Madekwe,1995
nm5994234,Pamela Almanza,
nm6030090,L.E. Staiman,
nm6053142,Hen Sotto,
nm6145633,Ming Xi,1989
nm6198257,Justyna Kelley,
nm6262099,Soheila Golestani,1980
nm6299092,Pooja Devariya,
nm6323449,Usha Elizabeth,
nm6334629,Anais Almonte,
nm6437695,Neb Chupin,1964
nm6474157,Damian Romeo,1994
nm6511246,Sáva Popovic,1967
nm6514109,Marissa Kaye,
nm6558315,Dayu Wijanto,
nm6573703,Erik Lujan,
nm6581483,Yang Ge,1988
nm6585854,Michael Cochran,
nm6604791,Ping-Chun Cheng,
nm6633565,Purnendu Bhattacharya,
nm6638101,Mary Gacheri,
nm6662487,Atsumi Tanezaki,1990
nm6677201,Yildiz Okvuran,
nm6745676,Sébastien Chassagne,
nm6843400,Eve Lindley,
nm6868308,Reine Swart,1990
nm6924097,Olivia Edward,2007
nm7008753,Francesco Russo,
nm7009796,Andrew J. Hampton,
nm7019105,Faruk Amireh,
nm7044734,Zoe Dorman,
nm7065118,Hakan Erkuran,
nm7070508,Bram van der Kelen,
nm7094216,Miya Muqi,1987
nm7099888,Nikolaas von Schrader,
nm7107173,Martin Knudsen,
nm7165185,Karel Jirák,1995
nm7237738,Forest Baker,1948
nm7288238,Emre Çaltili,
nm7291329,Kizi Vaz,
nm7294663,Ben Stobber,
nm7308148,Ehsan Karami,
nm7313804,Keith Balanis,1976
nm7341770,Daniel Main,
nm7368334,Nagisa Morimoto,
nm7511512,Sarah Catherine Hook,1995
nm7517362,Saiyami Kher,1992
nm7570216,Terayle Hill,1994
nm7581510,Cassie Clare,
nm7583177,Jennifer Kahler,
nm7597651,Divyadarshan,
nm7662319,Daniel James,
nm7685635,Houman Kiai,
nm7770551,Karla Dansereau,
nm7809716,Ralf Drexler,1964
nm7822064,Seiji Nagakawa,
nm7938836,Artoun Nazareth,
nm7942101,Michael Joe Furlough,
nm8007406,Howard Patterson,
nm8016955,Jenabah Koroma,
nm8020783,Mehdi Bousaidan,1991
nm8152365,Luke J. Morgan,
nm8174053,Jason Maydew,1975
nm8186095,Sean Anthony Baker,
nm8225982,Timothy Courtman,1988
nm8243159,Mela Feigenbaum,
nm8248120,Rana Samaha,
nm8275076,Jay Boogie,
nm8320219,Nataliz Jimenez,
nm8333786,Augusto Contreras,
nm8388527,Cesar Domínguez,
nm8409908,Otis Pavlovic,
nm8467135,Melody Chiu,2006
nm8494472,Michael Hampton,
nm8502251,Nadia Malaika,
nm8510226,Park Se-wan,1994
nm8516743,Marcello Rimi,
nm8531722,Suraj Gowda,
nm8556087,Riccardo Berdini,
nm8558090,Nika Balina,
nm8559164,Arman Darvish,1987
nm8565423,Archana Suseelan,
nm8578134,Misia Lovegood,
nm8608183,Lida Daneshvar,
nm8609805,Kemal Rizvanovic,1993
nm8684773,Rossana Hernández,
nm8699662,Ilayda Özenses,
nm8712098,Sif Arnarsdóttir,
nm8715162,Esha Tewari,
nm8728647,Samuriel Hina,
nm8736591,Gwen Gottlieb,
nm8737285,Refal Hady,
nm8773737,Alva Schäfer,2002
nm8810060,Jiabin Zheng,
nm8894372,Udeni Chandrasiri,
nm8909876,Angus Dustagheer,
nm8916365,Athena Strates,1996
nm8917865,Justin Mirichii,
nm9036839,Kaye Brownlee-France,
nm9082368,Seth Goodfellow,
nm9088357,Brixhilda Shqalsi,
nm9094972,Oliver Burenfjäll,
nm9095108,Joe Lombard,
nm9125480,Ericka Black,
nm9156942,Bhishma Joshi,
nm9176829,Ben Kippris,
nm9192788,Tej Sangani,
nm9215849,Kiara Iman,
nm9246210,Jansien Altamarino,
nm9274323,Derick Neumeier,
nm9344734,Christopher Horak,
nm9387625,Priya Guns,
nm9417918,Krishnateja,
nm9438171,Jessie Mei Li,1995
nm9447347,George Apostolopoulos,
nm9449293,Molly Dove,
nm9450235,Molly McCann,
nm9450805,Anjula Rajapaksha,
nm9525403,Ahmad Kamali,
nm9528286,Santosha Nicole,
nm9615887,Daniel Frank,
nm9631433,Eddie Rivera,
nm9634539,Yashodhan Rana,
nm9656539,Jingwen E.,
nm9661987,Sonam Topden,
nm9680899,Kseniya Kuklina,
nm9699567,Esma Soysal,1996
nm9705526,Tameika Buggage,
nm9751810,Zhan Xiao,1991
nm9757995,Anusha Rajapaksha,
nm9864490,Paula Arioni,
nm9882055,Inna Ostrovskaya,
nm9898003,Ilknur Külahlioglu,2008
nm9954937,Jewel Bradford,
nm9955536,Sebastian Norén,
nm0000446,Mariel Hemingway,1961
nm0003632,Anne-Marie Blanc,1919
nm0005048,Thomas Jane,1969
nm0011589,Amanda Aday,1981
nm0013793,Marvin Agustin,1979
nm0019489,Sasa Ali,1977
nm0032737,Carlos Aragón,
nm0038324,Yu Asakawa,1975
nm0041316,Roch Aubert,
nm0041528,Erik Aude,1980
nm0044293,Kartina Aziz,
nm0046217,Sawsan Badr,1957
nm0093209,Maria Bolme,1965
nm0094170,De'aundre Bonds,1976
nm0108509,Didier Brice,
nm0116178,Jacques Brunet,1939
nm0134435,Feri Cansel,1944
nm0151282,Sai Chand,
nm0152061,Winston Chao,1960
nm0162911,Roberto Citran,1955
nm0180639,Andrea Corr,1974
nm0182815,Juan Manuel Cotelo,1966
nm0197582,Sudhir Dalvi,1939
nm0201557,Steve Daron,
nm0207731,Elio De Capitani,1953
nm0217022,Marissa Delgado,
nm0222596,Andy Devine,1905
nm0226326,Eileen Dietz,1944
nm0250757,Ureo Egawa,1902
nm0250945,Sien Eggers,1951
nm0276758,Katarzyna Figura,1962
nm0278355,Jack Finsterer,
nm0318622,Avtar Gill,1950
nm0337220,Paolo Graziosi,1940
nm0346394,Cornelia Guest,1963
nm0352230,Eva Habermann,1976
nm0357307,Jun Hamamura,1906
nm0357644,Jalil Hamid,1957
nm0357662,Alanna Hamill Newton,
nm0361705,Yasuyoshi Hara,1952
nm0370574,Masao Hayama,1925
nm0375609,Brigitte Helm,1908
nm0379783,Aarón Hernán,1930
nm0385543,Art Hindle,1948
nm0391327,Julian Holloway,1944
nm0421690,Stine Schrøder Jensen,1973
nm0422550,Pankaj Jha,
nm0425490,Karl Johnson,1948
nm0431918,Mike Judge,1962
nm0434444,Hakeem Kae-Kazim,
nm0437097,Tetsuo Kanao,1950
nm0440286,Claudia Karvan,1972
nm0451086,Khalil,1934
nm0451483,Andrey Kharybin,1960
nm0475336,Simon Kunz,1962
nm0507065,Crystal Lewis,1969
nm0553816,Jandira Martini,1945
nm0557918,Kiiton Masuda,1909
nm0582149,Chris Messina,1974
nm0591097,Sachiko Mine,
nm0604430,Diogo Morgado,1981
nm0605186,Anders Morgenthaler,1972
nm0609310,Fatemeh Motamed-Arya,1961
nm0616111,Pramod Moutho,1955
nm0636235,Jim Norton,1938
nm0639533,Eileen O'Brien,1945
nm0655799,Padmanabham,1931
nm0670739,Suna Pekuysal,1933
nm0709359,Ashutosh Rana,1967
nm0713614,Vyacheslav Razbegaev,1965
nm0715469,JR Reed,1967
nm0757013,Mikiko Sakai,
nm0768893,Tiaré Scanda,1974
nm0771713,Tom Schilling,1982
nm0771753,Elia Schilton,1956
nm0775858,Karoline Schuch,1981
nm0778107,Erik Schäffler,1961
nm0781981,Jason Segel,1980
nm0786187,Tin-Ngoh Seung,1962
nm0795294,Kathy Shower,1953
nm0815677,Jérôme Soubeyrand,
nm0817379,Peter Spears,
nm0824852,Henriette Steenstrup,1974
nm0840285,Carol Sutton,1944
nm0840305,Emma Burdon-Sutton,
nm0844371,Borys Szyc,1978
nm0845609,Hilmi Sözer,1970
nm0846754,Kiwako Taichi,1943
nm0863787,Sabine Timoteo,1975
nm0874860,Kwan-Ho Tse,1963
nm0881736,Melania Urbina,1977
nm0902254,Emanuela von Frankenberg,1961
nm0914444,Mike Watkiss,1957
nm0942712,Philip Wright,
nm0956190,Andrzej Zielinski,1962
nm0959420,Emilio Álvarez,
nm0992104,Josef Säterhagen,1975
nm1001314,Liz Lobato,1967
nm1001836,Mayumi Sanjô,
nm10050841,Matt Hadley,
nm10068557,Matteo Andrea Barbaria,1997
nm1007039,Kyôzô Fuyuki,
nm10080077,Chase Lastinger,
nm10091221,Cooper Mortlock,
nm10116922,Mathilde Holtedahl Cuhra,
nm10142738,Marley Aliah,
nm1014528,Gisele Bündchen,1980
nm10148777,Barbara Colón,
nm1020124,Sarah Clarke,1971
nm10243100,Aoi Mizutani,
nm10264698,Kyle Espiritu,
nm10265121,Kiara Ti'Chelle,
nm10270626,Sandra Daley,
nm1027293,Aishwariyaa Bhaskaran,
nm10277013,Deepika Aajvadia,
nm10288813,Marica Pace,
nm10292523,Michelle Han,
nm1029764,Scott Anthony Gould,
nm10300829,Cori Rae Lauren,
nm10302096,Ajwad Al-Mubaraki,
nm1030234,Gamal Ismail,1933
nm10303959,Katharina Bergmann,
nm10305308,Travis Dietlein,
nm10307167,Jhon Doils,
nm10309316,Stas Oksaniy,1995
nm10316741,Kristen Simons,
nm10318868,Jasmine Kusuma Carroll,
nm10327035,Emmy Huggins,
nm10327037,Herluf Lund,
nm1032795,Clayton Snyder,1987
nm10333193,Jordan Love,
nm10337100,Lei Wang,1992
nm10339797,Ana Merchante,
nm10342541,Rocio Leal,
nm10344013,Dede Satria,
nm10347719,Harrison Meloeny,
nm10349260,Fritzi Eggeling,
nm1035144,Peter Brandão,
nm10354180,Shawna Button,
nm10358000,Soraya Rasyid,
nm10362198,Elena Mckinnis,
nm10362804,Roberto Dante Arias,
nm10363279,Veikko Aalste,
nm10369278,Paul Clark,
nm10369653,Asif,
nm10373720,Emma Kek Petersson,1997
nm10378896,Tiffany Barta,
nm10381408,Pragati Baburao Kolage,
nm10381418,Pratik Hange,
nm10385458,Libor Duchoslav,
nm10389238,Burazasu Miruku,
nm10392039,Ganesh Belbase,
nm10400159,Teaghan Scarlet Young,
nm10404343,Diamara Ferrero,
nm10408837,Rudyard Kendall,
nm10410352,Divna Nikolic,
nm10427472,Aoki Skott,
nm10428843,Calistra Akenobo,
nm10433420,Kumar,
nm10434309,Mario Novembre,
nm10435079,Hamit Öztürk,
nm10435352,Miyuki Fukazawa,
nm10437925,Ruitao Xie,
nm10437937,Hyuk Jong Kim,
nm10446126,Mehmet Aydogmus,
nm10446128,Irem Alhan,
nm10447830,Emily Charles,
nm10449325,Eduardo Estrella,
nm10450005,Ting Africa,
nm10450270,Maria Luisa Morena,
nm10452066,Campbell Ellis,
nm10456047,Kiaan,
nm10458972,Rashad Alii,
nm10467895,Manuel Santos,2005
nm10468981,Luis Alán Vega,
nm10471922,Émmanuelle Péron,
nm10471979,Matt Honeyman,
nm10474522,Satish Fadake,
nm10474557,Seema Kadam,
nm10475051,Therese Rakel,
nm10476623,Jaydev Mody,
nm10479458,Honey Borghei,
nm10494475,Whitney Wolf,
nm10498052,Manny Lopez,
nm10511272,Melissa De Santis,
nm10511713,Sarah Dreano,
nm10513490,Germán Tarantino,
