actorId,pagerank,degree,weightedDegree,community
nm1277293,0.844644,9,9,11
nm11585402,1.0,9,9,869
nm11585403,1.0,9,9,869
nm10377639,1.0,9,9,869
nm8682490,1.0,9,9,1021
nm2609445,1.0,9,9,1021
nm10378896,1.0,9,9,1022
nm10378907,1.0,9,9,1022
nm5140887,1.0,9,9,1022
nm10378903,1.0,9,9,1022
nm10379065,1.0,9,9,1023
nm10395986,1.0,9,9,1024
nm10395979,1.0,9,9,1024
nm13526544,1.0,9,9,1024
nm10379923,1.0,9,9,1025
nm7354641,1.0,9,9,1025
nm10379925,1.0,9,9,1025
nm10381418,1.0,9,9,1026
nm10381409,1.0,9,9,1026
nm10381492,1.0,9,9,1027
nm10661717,1.0,9,9,1027
nm10382311,1.0,9,9,908
nm10381407,1.0,9,9,908
nm2056519,1.0,9,9,1029
nm11633842,1.0,9,9,1029
nm11778776,1.0,9,9,1030
nm4051847,1.77665,18,18,551
nm3128762,1.0,9,9,1032
nm8744655,1.0,9,9,1032
nm9989234,1.0,9,9,1032
nm5995708,1.0,9,9,1033
nm10385069,1.0,9,9,1033
nm6761378,1.0,9,9,1033
nm5306367,1.0,9,9,1034
nm9486576,1.0,9,9,1034
nm10385766,0.932328,9,9,1036
nm7065745,0.932328,9,9,1036
nm10385908,0.956853,9,9,642
nm6940200,0.956853,9,9,642
nm8178625,0.956853,9,9,642
nm8878489,0.956853,9,9,642
nm10387663,1.0,9,9,1039
nm5008678,1.0,9,9,1039
nm10387659,1.0,9,9,1039
nm6511246,0.837142,9,9,33
nm1716909,0.837142,9,9,33
nm4474640,0.956853,9,9,775
nm0939224,1.0,9,9,496
nm10390265,1.0,9,9,1041
nm10411425,1.0,9,9,1041
nm3078257,1.0,9,9,1041
nm10390408,1.0,9,9,1042
nm4457349,0.937065,9,9,126
nm3674756,0.937065,9,9,126
nm3492497,0.937065,9,9,126
nm9207663,0.87528,9,9,19
nm1104698,0.87528,9,9,19
nm1276263,0.87528,9,9,19
nm10392018,1.0,9,9,1043
nm10392036,1.0,9,9,1043
nm10392020,1.0,9,9,1043
nm6759421,1.0,9,9,1044
nm2305470,1.0,9,9,1044
nm3934032,1.0,9,9,1044
nm10395060,1.0,9,9,1046
nm10395061,1.0,9,9,1046
nm10395063,1.0,9,9,1046
nm10395067,1.0,9,9,1046
nm14829974,0.949921,9,9,53
nm14829971,0.949921,9,9,53
nm8333786,0.949921,9,9,53
nm12166756,0.949921,9,9,53
nm7596465,0.949921,9,9,53
nm10397910,1.0,9,9,1048
nm7480472,1.0,9,9,1048
nm9177070,1.0,9,9,1048
nm0840646,0.908055,9,9,110
nm6252520,1.0,9,9,764
nm7761976,1.0,9,9,764
nm7626470,1.0,9,9,1052
nm8687620,1.0,9,9,1052
nm10403421,1.0,9,9,1053
nm1367313,1.598855,18,18,1054
nm12685483,0.881046,9,9,1054
nm2740210,1.687819,18,18,23
nm3362979,0.918962,9,9,23
nm9408646,0.650182,9,9,113
nm6160653,0.650182,9,9,113
nm10405512,0.927569,9,9,317
nm1292302,0.927569,9,9,317
nm10406140,1.0,9,9,1055
nm9567837,1.0,9,9,1055
nm10406139,1.0,9,9,1055
nm11638994,1.0,9,9,1055
nm11638997,1.0,9,9,1055
nm9607558,0.802839,9,9,86
nm6793660,0.802839,9,9,86
nm9449730,0.721127,9,9,86
nm9025542,0.883367,9,9,11
nm5576933,0.866527,9,9,1057
nm9714664,0.866527,9,9,1057
nm7412124,0.866527,9,9,1057
nm10407093,1.205495,14,18,1058
nm10532733,0.680911,9,9,1058
nm4667740,0.680911,9,9,1058
nm10407096,1.0,9,9,1059
nm9993484,1.0,9,9,1059
nm9993485,1.0,9,9,1059
nm10407099,1.0,9,9,1059
nm4780658,1.0,9,9,1059
nm10407097,1.0,9,9,1059
nm10407098,1.0,9,9,1059
nm7501047,1.0,9,9,1050
nm2255965,1.0,9,9,1060
nm4270904,1.0,9,9,1060
nm4272147,1.0,9,9,1060
nm10407604,1.0,9,9,1062
nm10471447,1.0,9,9,1062
nm10492599,1.0,9,9,1062
nm4514409,0.956853,9,9,155
nm2026341,0.956853,9,9,155
nm10409716,0.857763,9,9,114
nm5194234,0.851853,9,9,114
nm10498861,0.851853,9,9,114
nm3207134,0.851853,9,9,114
nm7189111,1.564007,18,18,114
nm10409729,0.913706,9,9,1065
nm1699432,0.913706,9,9,1065
nm2338933,0.913706,9,9,1065
nm10410494,1.0,9,9,262
nm0221315,1.0,9,9,262
nm1092208,1.0,9,9,262
nm0408142,1.0,9,9,523
nm11130699,1.0,9,9,1067
nm11133418,1.0,9,9,1067
nm10414955,1.0,9,9,1068
nm4214874,1.0,9,9,1068
nm9788259,1.0,9,9,1068
nm9128274,1.0,9,9,1068
nm10924248,0.956853,9,9,810
nm10603941,0.956853,9,9,810
nm12519578,1.0,9,9,154
nm3150764,1.0,9,9,154
nm1265207,1.0,9,9,154
nm14821377,1.0,9,9,154
nm17620163,1.0,9,9,154
nm7233931,1.0,9,9,1069
nm10423126,1.0,9,9,1069
nm7508996,1.0,9,9,1069
nm9984976,1.0,9,9,1069
nm10418798,1.0,9,9,1072
nm10418807,1.0,9,9,1072
nm6611636,1.0,9,9,1072
nm10419133,1.0,9,9,1073
nm1300458,1.0,9,9,1073
nm10419379,1.0,9,9,1074
nm10419385,1.0,9,9,1074
nm10443282,0.721731,9,9,739
nm8017732,1.348102,16,18,739
nm10443280,0.721731,9,9,739
nm1237533,0.893672,9,9,114
nm1245077,1.638378,18,18,114
nm1908872,0.893672,9,9,114
nm2136707,0.843643,9,9,1054
nm6823397,0.843643,9,9,1054
nm6931894,2.294416,24,27,1056
nm7902114,1.521702,15,18,1056
nm10406638,1.521702,15,18,1056
nm3865589,0.829379,9,9,1056
nm10425074,1.0,9,9,1077
nm10447830,1.0,9,9,1077
nm10425130,0.956853,9,9,1078
nm7704530,1.77665,18,18,1078
nm10425801,1.0,9,9,1079
nm10425802,1.0,9,9,1079
nm5477572,1.0,9,9,1081
nm8015611,1.0,9,9,1081
nm10426602,1.0,9,9,1081
nm3921227,1.0,9,9,1081
nm6369174,1.0,9,9,1082
nm7987438,1.0,9,9,1082
nm3035025,1.0,9,9,1082
nm7839325,1.0,9,9,1082
nm10427147,0.927218,9,9,19
nm9672998,0.927218,9,9,19
nm10427150,0.927218,9,9,19
nm10427466,1.0,9,9,1084
nm7420809,0.956853,9,9,497
nm9453929,0.956853,9,9,497
nm10428103,1.0,9,9,1085
nm10428106,1.0,9,9,1085
nm10428308,1.0,9,9,1086
nm10428309,1.0,9,9,1086
nm8963171,1.0,9,9,1086
nm10429831,1.0,9,9,1088
nm10429834,1.0,9,9,1088
nm10429836,1.0,9,9,1088
nm7654200,1.0,9,9,1089
nm9518178,1.0,9,9,1089
nm10430004,1.0,9,9,1090
nm10430007,1.0,9,9,1090
nm10430008,1.0,9,9,1090
nm2525754,1.674038,18,18,240
nm3515263,0.908828,9,9,240
nm5188998,0.908828,9,9,240
nm1758570,0.908828,9,9,240
nm10436386,0.956853,9,9,1083
nm10430777,1.0,9,9,1092
nm8853149,1.0,9,9,1092
nm6066983,0.938161,9,9,371
nm7091100,0.938161,9,9,371
nm10431129,0.938161,9,9,371
nm10431283,1.0,9,9,1093
nm10431281,1.0,9,9,1093
nm10288362,1.0,9,9,905
nm7866296,0.933656,9,9,310
nm8206133,0.933656,9,9,310
nm10432803,0.933656,9,9,310
nm2622225,0.933656,9,9,310
nm8423459,1.0,9,9,751
nm10017483,1.0,9,9,751
nm10433062,1.0,9,9,751
nm10433340,1.0,9,9,912
nm10433343,1.0,9,9,912
nm1269581,1.0,9,9,912
nm10433742,1.0,9,9,1094
nm8640499,1.0,9,9,1094
nm4691677,0.947298,9,9,707
nm10041313,0.947298,9,9,707
nm1021099,0.947298,9,9,707
nm3430300,1.0,9,9,807
nm10434496,1.0,9,9,1095
nm10434498,1.0,9,9,1095
nm2810290,1.0,9,9,1095
nm6384539,0.927569,9,9,519
nm4597050,0.927569,9,9,519
nm5199313,0.927569,9,9,519
nm8040682,0.889127,9,9,1054
nm10436348,1.0,9,9,884
nm10438662,1.0,9,9,884
nm10438666,1.0,9,9,884
nm10451471,0.956853,9,9,1083
nm10451478,0.956853,9,9,1083
nm10436514,1.0,9,9,1040
nm10388578,1.0,9,9,1040
nm10436515,1.0,9,9,1040
nm10436707,1.0,9,9,1040
nm9587563,1.0,9,9,1040
nm10436820,1.0,9,9,1096
nm9537869,1.0,9,9,763
nm10031066,1.0,9,9,763
nm10436902,1.0,9,9,763
nm1650737,1.0,9,9,763
nm6429677,1.0,9,9,763
nm10437053,1.0,9,9,1097
nm10437238,1.0,9,9,1098
nm12474072,1.0,9,9,1099
nm12474069,1.0,9,9,1099
nm12474070,1.0,9,9,1099
nm0359082,1.0,9,9,486
nm8532388,1.0,9,9,486
nm10437906,1.0,9,9,1100
nm10442618,1.0,9,9,1100
nm10438212,1.0,9,9,1101
nm10437997,1.0,9,9,1101
nm2023228,0.868366,9,9,23
nm13237493,0.882163,9,9,1102
nm12786858,0.882163,9,9,1102
nm10438092,0.882163,9,9,1102
nm9392635,1.0,9,9,1103
nm10438105,1.0,9,9,1103
nm10438103,1.0,9,9,1103
nm10438104,1.0,9,9,1103
nm10438107,1.0,9,9,1103
nm1196019,0.911618,9,9,23
nm8043785,1.0,9,9,1105
nm5134117,1.0,9,9,1105
nm10440485,1.0,9,9,1106
nm5191282,1.0,9,9,1106
nm8309876,1.0,9,9,1106
nm10442541,1.0,9,9,1107
nm10676622,1.0,9,9,1107
nm10676623,1.0,9,9,1107
nm10489906,1.0,9,9,1108
nm13344987,1.0,9,9,1108
nm13344989,1.0,9,9,1108
nm1334056,1.0,9,9,672
nm4581095,1.0,9,9,672
nm2865434,1.0,9,9,1109
nm10837702,1.0,9,9,1109
nm10444071,1.0,9,9,1110
nm5064479,1.0,9,9,1110
nm7997369,1.0,9,9,1110
nm8329755,1.0,9,9,1110
nm10446129,0.903814,9,9,1111
nm4576728,0.903814,9,9,1111
nm7070508,1.0,9,9,372
nm0726922,1.0,9,9,372
nm8830552,1.0,9,9,372
nm7952187,1.0,9,9,372
nm10448556,1.0,9,9,1113
nm1972850,1.0,9,9,1113
nm3267600,1.0,9,9,1113
nm1919259,1.0,9,9,1113
nm3041466,1.0,9,9,1113
nm10448916,0.949921,9,9,820
nm4997973,0.949921,9,9,820
nm7668897,0.927569,9,9,820
nm10448915,0.949921,9,9,820
nm10448917,0.949921,9,9,820
nm10448918,0.949921,9,9,820
nm12645750,0.927569,9,9,820
nm3668855,0.949921,9,9,820
nm9813170,1.0,9,9,1114
nm10449218,1.0,9,9,1114
nm10449222,1.0,9,9,1114
nm10449219,1.0,9,9,1114
nm10451457,1.0,9,9,1117
nm10561908,1.0,9,9,1117
nm10561889,1.0,9,9,1117
nm10451508,1.0,9,9,1118
nm3464555,1.0,9,9,1118
nm6750316,1.0,9,9,1118
nm9013863,1.0,9,9,1118
nm16553677,1.0,9,9,1118
nm10451512,1.0,9,9,1118
nm7517955,1.0,9,9,1118
nm10118850,1.0,9,9,791
nm6733359,1.0,9,9,791
nm10453500,0.870558,9,9,1119
nm4188857,1.604061,16,18,1120
nm4605066,1.604061,16,18,1120
nm10453506,1.604061,16,18,1120
nm1856676,0.870558,9,9,1119
nm10466003,0.870558,9,9,1119
nm10454403,0.870558,9,9,1120
nm6763368,0.870558,9,9,1120
nm5026180,0.870558,9,9,1120
nm10455697,1.0,9,9,1121
nm10455699,1.0,9,9,1121
nm10455705,1.0,9,9,1121
nm9594393,1.0,9,9,1121
nm10454895,1.0,9,9,1124
nm5216844,0.619941,9,9,113
nm1091033,0.619941,9,9,113
nm1880549,1.0,9,9,1126
nm2146987,1.0,9,9,1126
nm10456641,1.0,9,9,766
nm10032398,1.0,9,9,766
nm10456643,1.0,9,9,766
nm10458155,1.0,9,9,1127
nm10458161,1.0,9,9,1127
nm10458156,1.0,9,9,1127
nm7321793,1.0,9,9,1127
nm4160584,0.813901,9,9,111
nm9430747,0.813901,9,9,111
nm2118613,0.813901,9,9,111
nm2120538,0.813901,9,9,111
nm0794242,0.817716,9,9,111
nm11581621,0.833039,9,9,111
nm10459414,1.428648,14,18,1130
nm6736465,1.562237,18,18,68
nm10463089,0.782941,9,9,1130
nm10463082,0.782941,9,9,1130
nm10461340,1.0,9,9,1134
nm4350327,0.855501,9,9,754
nm10458972,0.855501,9,9,754
nm4855161,1.0,9,9,1135
nm6956662,1.0,9,9,1135
nm3033831,1.0,9,9,1135
nm9396070,1.0,9,9,1136
nm5256042,1.0,9,9,1137
nm11004106,1.0,9,9,1125
nm10455726,1.0,9,9,1125
nm10474257,1.0,9,9,1125
nm10467935,1.0,9,9,1138
nm10467938,1.0,9,9,1138
nm10467937,1.0,9,9,1138
nm10468307,1.0,9,9,1139
nm10482619,1.0,9,9,1139
nm10468302,1.0,9,9,1139
nm10468305,1.0,9,9,1139
nm10468306,1.0,9,9,1139
nm10468987,1.0,9,9,577
nm10468986,1.0,9,9,577
nm10468981,1.0,9,9,577
nm9851355,1.0,9,9,1140
nm8852558,0.944246,9,9,59
nm4318347,0.944246,9,9,59
nm10471344,1.0,9,9,1141
nm3363584,1.0,9,9,1141
nm10471700,1.0,9,9,1142
nm6869529,1.0,9,9,1142
nm4468587,1.0,9,9,1143
nm10471922,1.0,9,9,659
nm8437918,1.0,9,9,659
nm2312656,1.0,9,9,659
nm6371162,1.0,9,9,894
nm10473064,1.0,9,9,894
nm2346665,0.809877,9,9,13
nm10474791,1.0,9,9,1145
nm5563698,1.0,9,9,1145
nm10474794,1.0,9,9,1145
nm10674714,0.949921,9,9,820
nm8930016,0.949921,9,9,820
nm9802079,1.0,9,9,1146
nm7922388,0.772035,9,9,111
nm10476971,0.956853,9,9,597
nm6111186,0.956853,9,9,597
nm6198519,0.956853,9,9,597
nm6284745,0.956853,9,9,597
nm5640962,0.956853,9,9,597
nm10480657,1.0,9,9,1148
nm10477373,1.0,9,9,1148
nm10477376,1.0,9,9,1148
nm10478323,1.0,9,9,1149
nm10478324,1.0,9,9,1149
nm10478325,1.0,9,9,1149
nm10486084,1.0,9,9,1150
nm8942747,1.0,9,9,1150
nm4341114,1.0,9,9,1150
nm4666732,1.0,9,9,1150
nm10479458,1.0,9,9,938
nm10479557,0.88132,9,9,114
nm5120794,0.88132,9,9,114
nm2805221,0.88132,9,9,114
nm11088617,1.0,9,9,794
nm5599447,1.0,9,9,1151
nm12674556,1.0,9,9,1152
nm12674557,1.0,9,9,1152
nm12674558,1.0,9,9,1152
nm10484456,1.0,9,9,1153
nm7795173,1.0,9,9,1153
nm10482255,1.0,9,9,1154
nm0726234,0.956853,9,9,676
nm10930959,0.956853,9,9,676
nm10483664,1.0,9,9,1155
nm10601956,1.0,9,9,1155
nm5680617,1.014679,9,18,690
nm10276297,1.0,9,9,889
nm9828762,1.0,9,9,889
nm0001643,0.91653,9,9,68
nm3617013,0.91653,9,9,68
nm3616347,0.91653,9,9,68
nm6669551,0.91653,9,9,68
nm8715317,1.0,9,9,1157
nm10487114,1.0,9,9,1157
nm10487112,1.0,9,9,1157
nm5410602,0.628701,9,9,113
nm8767964,1.0,9,9,1123
nm10488762,0.948678,9,9,323
nm2694385,1.733503,18,18,323
nm8540541,0.948678,9,9,323
nm10496476,1.0,9,9,1158
nm10498050,1.0,9,9,1158
nm10148819,1.0,9,9,813
nm10148814,1.0,9,9,813
nm10491063,1.0,9,9,813
nm10491233,1.0,9,9,1159
nm10491238,1.0,9,9,1159
nm1202122,1.0,9,9,1159
nm4162452,1.0,9,9,1159
nm2949959,1.0,9,9,94
nm10491845,1.0,9,9,94
nm10491841,1.0,9,9,94
nm2949715,1.0,9,9,94
nm3940715,1.0,9,9,94
nm10494467,0.956853,9,9,1070
nm5475083,1.77665,18,18,1070
nm10492242,1.0,9,9,997
nm10492243,1.0,9,9,997
nm10492255,1.0,9,9,997
nm10492247,1.0,9,9,997
nm4289510,1.0,9,9,1162
nm9862140,1.0,9,9,1162
nm7961313,1.0,9,9,1164
nm11322757,0.909238,9,9,23
nm9361680,1.0,9,9,1166
nm8207833,1.0,9,9,1166
nm10496609,1.0,9,9,1167
nm10496611,1.0,9,9,1167
nm10496616,1.0,9,9,1167
nm10496617,1.0,9,9,1167
nm0693795,1.0,9,9,663
nm2997755,1.0,9,9,663
nm4994808,1.0,9,9,663
nm10497418,1.0,9,9,1168
nm10497422,1.0,9,9,1168
nm7064912,1.0,9,9,1168
nm10497786,1.0,9,9,1169
nm10830027,1.0,9,9,1169
nm10830028,1.0,9,9,1169
nm8358814,1.0,9,9,1171
nm4724538,1.0,9,9,1171
nm4407823,1.0,9,9,755
nm10498968,1.0,9,9,755
nm2014279,1.0,9,9,755
nm10502632,0.949921,9,9,1161
nm6869208,0.949921,9,9,1161
nm9600356,1.740434,18,18,1161
nm4311727,0.949921,9,9,1161
nm10502939,1.0,9,9,1175
nm8454987,1.0,9,9,1175
nm8683370,0.956853,9,9,1176
nm4527948,0.956853,9,9,1176
nm7582636,0.956853,9,9,1176
nm12102793,0.956853,9,9,1176
nm12102792,0.956853,9,9,1176
nm6652333,0.956853,9,9,1176
nm3636597,1.0,9,9,1177
nm10503693,1.0,9,9,1177
nm7553114,1.0,9,9,1177
nm8801226,0.946449,9,9,23
nm1276933,0.946449,9,9,23
nm10333406,0.847167,9,9,13
nm11129103,0.847167,9,9,13
nm10506107,1.0,9,9,1179
nm10506108,1.0,9,9,1179
nm9855889,1.0,9,9,1179
nm10506105,1.0,9,9,1179
nm8595063,1.0,9,9,1180
nm9958734,1.0,9,9,1180
nm5672892,1.0,9,9,1180
nm10508445,1.0,9,9,1181
nm10729192,1.0,9,9,1181
nm3835850,1.0,9,9,1181
nm3673618,1.0,9,9,1181
nm10508458,1.0,9,9,1182
nm10509649,1.0,9,9,261
nm0639403,1.0,9,9,261
nm5205139,1.0,9,9,261
nm6514296,1.0,9,9,261
nm10510604,1.0,9,9,1183
nm10511277,1.0,9,9,1184
nm1797516,1.0,9,9,1184
nm7842711,1.0,9,9,776
nm10051337,1.0,9,9,776
nm9327907,1.0,9,9,776
nm10511704,1.0,9,9,801
nm10511706,1.0,9,9,801
nm10511709,1.0,9,9,801
nm10511710,1.0,9,9,801
nm10511703,1.0,9,9,801
nm13970802,1.0,9,9,1045
nm10395076,1.0,9,9,1045
nm3582612,1.0,9,9,1112
nm10447683,1.0,9,9,1112
nm10512523,1.0,9,9,1112
nm10513496,1.0,9,9,893
nm3240558,1.0,9,9,893
nm10513490,1.0,9,9,893
nm10513494,1.0,9,9,893
nm1027735,1.0,9,9,893
nm10513495,1.0,9,9,893
nm10513559,1.0,9,9,1185
nm10513550,1.0,9,9,1185
nm8191991,1.0,9,9,1185
nm10514438,1.77665,18,18,1186
nm10521133,0.956853,9,9,1186
nm10521137,0.956853,9,9,1186
nm10514439,0.956853,9,9,1186
nm7245181,0.956853,9,9,601
nm7260732,0.956853,9,9,601
nm11232735,1.0,9,9,1188
nm11364604,1.0,9,9,1188
nm3434660,1.0,9,9,335
nm0172862,1.0,9,9,335
nm3385467,1.0,9,9,1189
nm10516613,1.0,9,9,1190
nm10516621,1.0,9,9,1190
nm10516619,1.0,9,9,1190
nm10516631,1.0,9,9,1190
nm10517497,1.0,9,9,839
nm10204853,1.0,9,9,839
nm10518007,1.0,9,9,1191
nm7583174,0.782763,9,9,1192
nm9240671,1.562237,18,18,1192
nm10518651,0.91653,9,9,1192
nm10519168,1.0,9,9,1194
nm9598428,1.0,9,9,1194
nm8854447,1.0,9,9,1194
nm10520102,1.0,9,9,1195
nm10520100,1.0,9,9,1195
nm10520101,1.0,9,9,1195
nm10520202,1.0,9,9,1196
nm10521108,1.0,9,9,1199
nm2149437,0.938133,9,9,596
nm7369952,0.938133,9,9,596
nm7681612,0.938133,9,9,596
nm7747767,1.0,9,9,1200
nm10522457,1.0,9,9,1200
nm10611935,1.0,9,9,1201
nm10522901,1.0,9,9,1201
nm10522898,1.0,9,9,1201
nm2188512,1.0,9,9,1201
nm11676839,0.911087,9,9,220
nm3885092,0.911087,9,9,220
nm10523596,1.0,9,9,1202
nm10523452,1.0,9,9,1202
nm10523717,1.0,9,9,1203
nm10523723,1.0,9,9,1203
nm10523724,1.0,9,9,1203
nm10525925,1.0,9,9,1204
nm10525921,1.0,9,9,1204
nm10525922,1.0,9,9,1204
nm7410252,1.0,9,9,1204
nm8897024,1.0,9,9,1206
nm10527335,1.0,9,9,1206
nm10527337,1.0,9,9,1206
nm10560374,1.0,9,9,1208
nm10560371,1.0,9,9,1208
nm10557535,1.0,9,9,1208
nm14760562,1.0,9,9,1209
nm18626615,1.0,9,9,1209
nm10531358,1.0,9,9,1210
nm1303216,1.0,9,9,1210
nm10531569,1.0,9,9,1211
nm10531604,1.0,9,9,1212
nm9541144,0.913706,9,9,701
nm1647994,0.913706,9,9,701
nm2648766,1.690355,17,18,1373
nm4617709,0.66164,9,9,1058
nm10532869,0.66164,9,9,1058
nm10532822,1.0,9,9,1214
nm10532823,1.0,9,9,1214
nm10532840,1.0,9,9,1214
nm10532816,1.0,9,9,1214
nm10548029,1.0,9,9,1215
nm10548031,1.0,9,9,1215
nm3112166,1.0,9,9,1215
nm10532992,1.0,9,9,799
nm1810152,1.0,9,9,799
nm10543059,1.0,9,9,799
nm10533894,0.770436,9,9,11
nm3397660,1.459873,18,18,11
nm10379526,0.770436,9,9,11
nm1846425,0.821686,9,9,111
nm2144343,0.821686,9,9,111
nm4114552,0.932328,9,9,890
nm5956683,0.932328,9,9,890
nm1742030,0.932328,9,9,890
nm4519154,0.694682,9,9,113
nm10536360,1.0,9,9,1219
nm4382414,1.0,9,9,573
nm10536989,1.0,9,9,573
nm10537553,1.0,9,9,1220
nm10537556,1.0,9,9,1220
nm10538100,0.93759,9,9,669
nm10538080,0.93759,9,9,669
nm10538097,0.93759,9,9,669
nm5480560,0.93759,9,9,669
nm10538303,1.0,9,9,141
nm10538305,1.0,9,9,141
nm10538307,1.0,9,9,141
nm10538308,1.0,9,9,141
nm10542697,1.0,9,9,631
nm3017011,1.0,9,9,1221
nm12560130,1.0,9,9,1221
nm2852180,1.0,9,9,1221
nm10723828,1.0,9,9,1222
nm3764759,1.0,9,9,1222
nm9602596,1.0,9,9,1222
nm7662036,1.0,9,9,1222
nm13234493,1.0,9,9,1223
nm10773507,1.0,9,9,786
nm8957085,1.0,9,9,786
nm9608152,1.0,9,9,786
nm6412100,0.956853,9,9,1224
nm10768265,0.956853,9,9,1224
nm5560278,0.956853,9,9,1224
nm9764325,0.956853,9,9,1224
nm4502709,1.0,9,9,1225
nm6447402,1.0,9,9,1225
nm8024327,1.0,9,9,1226
nm2146263,1.0,9,9,1226
nm10584286,1.0,9,9,846
nm10584288,1.0,9,9,846
nm10584289,1.0,9,9,846
nm10221396,1.0,9,9,846
nm5273047,1.0,9,9,1227
nm6908870,1.0,9,9,1228
nm7542869,0.846876,9,9,43
nm12791923,0.856936,9,9,348
nm10123310,0.846876,9,9,43
nm2140244,0.846876,9,9,43
nm9900699,0.856936,9,9,348
nm10595533,1.0,9,9,1016
nm6275982,1.0,9,9,1016
nm10370655,1.0,9,9,1016
nm5150208,1.0,9,9,1016
nm6910675,1.0,9,9,1016
nm9780089,1.0,9,9,910
nm10706678,0.90977,9,9,1056
nm10452475,0.90977,9,9,1056
nm10786119,1.0,9,9,1229
nm10786120,1.0,9,9,1229
nm11055608,0.948678,9,9,226
nm10619052,0.869925,9,9,1230
nm10619056,0.869925,9,9,1230
nm6372743,0.869925,9,9,1230
nm3639497,0.869925,9,9,1230
nm11638140,0.863451,9,9,11
nm14326385,1.0,9,9,1231
nm15883053,1.0,9,9,1231
nm10627023,1.0,9,9,656
nm10627022,1.0,9,9,656
nm3861581,1.62682,17,18,1391
nm11819149,0.895866,9,9,1232
nm6672891,1.0,9,9,1233
nm3399361,1.0,9,9,1233
nm3419668,1.0,9,9,1233
nm1846495,0.868736,9,9,111
nm2126840,0.868736,9,9,111
nm1982933,0.868736,9,9,111
nm4441111,0.868736,9,9,111
nm3285792,1.0,9,9,1235
nm9047565,1.0,9,9,1235
nm8191940,1.0,9,9,1235
nm10692489,1.0,9,9,186
nm0036024,1.0,9,9,186
nm8612331,1.0,9,9,186
nm10657092,1.0,9,9,186
nm10690475,1.0,9,9,186
nm1792604,0.820093,9,9,11
nm6603672,0.956853,9,9,1224
nm7910551,0.956853,9,9,1224
nm7504803,0.956853,9,9,1224
nm10676588,0.920637,9,9,152
nm2269674,0.920637,9,9,152
nm3935625,0.920637,9,9,152
nm6514637,0.920637,9,9,152
nm10680110,1.0,9,9,1236
nm10680095,1.0,9,9,1236
nm10680100,1.0,9,9,1236
nm1578801,1.0,9,9,1236
nm4086400,1.0,9,9,718
nm4962495,1.0,9,9,718
nm9913257,1.0,9,9,1237
nm1030766,1.0,9,9,934
nm5631118,1.0,9,9,934
nm10706907,1.0,9,9,1238
nm10701003,0.93297,9,9,23
nm5934434,0.93297,9,9,23
nm7494061,0.93297,9,9,23
nm5968967,1.0,9,9,1144
nm8423524,1.0,9,9,1144
nm3225390,0.900914,9,9,23
nm0156533,0.900914,9,9,23
nm1157324,0.900914,9,9,23
nm10813427,0.933939,9,9,310
nm6400631,0.856501,9,9,310
nm11736782,0.856501,9,9,310
nm3766940,0.856501,9,9,310
nm11309545,1.0,9,9,1244
nm10717755,1.0,9,9,1244
nm11309531,1.0,9,9,1244
nm8175508,1.0,9,9,1244
nm10723889,1.0,9,9,1245
nm6824481,1.0,9,9,1245
nm8647493,1.0,9,9,1245
nm9556271,1.0,9,9,1245
nm10817994,1.0,9,9,1245
nm10760760,1.0,9,9,1163
nm9045377,1.0,9,9,1163
nm10732679,1.77665,18,18,1247
nm12292819,0.956853,9,9,1247
nm12292817,0.956853,9,9,1247
nm12292818,0.956853,9,9,1247
nm1290838,0.956853,9,9,1247
nm11145228,0.956853,9,9,1247
nm1412926,0.956853,9,9,1247
nm1326428,0.915172,9,9,152
nm16397899,0.915172,9,9,152
nm10420626,1.0,9,9,1075
nm4911970,1.0,9,9,1075
nm10805786,0.922314,9,9,11
nm3482257,1.0,9,9,828
nm9909800,1.0,9,9,828
nm10747722,1.0,9,9,1160
nm7340667,1.0,9,9,1160
nm6654547,0.927569,9,9,99
nm4159008,0.908116,9,9,111
nm10767802,0.908116,9,9,111
nm2116766,0.908116,9,9,111
nm7308148,0.908116,9,9,111
nm17540477,0.949921,9,9,1161
nm1375309,0.949921,9,9,1161
nm5505169,0.949921,9,9,1161
nm10775855,1.0,9,9,1243
nm3753553,1.0,9,9,1243
nm9256571,1.0,9,9,1243
nm10698341,1.0,9,9,1243
nm16267073,1.0,9,9,1243
nm6103501,0.827411,9,9,1248
nm1794876,1.517766,15,18,1248
nm10804522,1.0,9,9,1249
nm8400631,1.0,9,9,1249
nm10827609,1.0,9,9,1251
nm1276942,1.0,9,9,1251
nm10827603,1.0,9,9,1251
nm10827610,1.0,9,9,1251
nm1975871,1.0,9,9,1252
nm2358356,1.0,9,9,1252
nm9627094,1.0,9,9,1252
nm3955278,1.0,9,9,1242
nm10695917,1.0,9,9,1242
nm8604880,1.0,9,9,1242
nm1083311,0.943792,9,9,559
nm8906287,0.943792,9,9,559
nm3606690,0.943792,9,9,559
nm2410400,0.943792,9,9,559
nm3663864,0.943792,9,9,559
nm6764800,1.0,9,9,1253
nm11770295,1.0,9,9,1253
nm5739770,1.0,9,9,1253
nm5739768,1.0,9,9,1253
nm3628431,0.956853,9,9,1078
nm5406209,0.956853,9,9,1078
nm7579937,0.956853,9,9,1078
nm9571986,0.956853,9,9,1078
nm3635216,0.956853,9,9,724
nm5177861,0.956853,9,9,724
nm10857343,1.0,9,9,963
nm8931997,1.0,9,9,963
