actorId,name,movieCount,genreRichness,shannonDiversity,maxPossibleH,topGenres,topGenreShares
nm2026965,Hector Kotsifakis,1,1,0.0,0.0,Drama,1.000
nm8775157,Matt Blanher,1,1,0.0,0.0,Drama,1.000
nm11205880,Lule Lika,1,1,0.0,0.0,Drama,1.000
nm11205877,Sebastiano Porasso,1,1,0.0,0.0,Drama,1.000
nm11205878,Cristiano Giammillari Patanchio,1,1,0.0,0.0,Drama,1.000
nm11205875,Vittoria Sappa,1,1,0.0,0.0,Drama,1.000
nm8978938,Jose Avila,1,1,0.0,0.0,Action,1.000
nm2689197,Daniela Droz,1,1,0.0,0.0,Comedy,1.000
nm4005552,Ramiro 'Ramir' Delgado Ruiz,1,1,0.0,0.0,Comedy,1.000
nm5667034,Blas Sien Diaz,1,1,0.0,0.0,Comedy,1.000
nm0284655,Carlos Esteban Fonseca,1,1,0.0,0.0,Comedy,1.000
nm10328540,Natasha Viens,1,1,0.0,0.0,Comedy,1.000
nm1714982,Kelly Goyer,1,1,0.0,0.0,Comedy,1.000
nm0871141,Phil Trasolini,1,1,0.0,0.0,Comedy,1.000
nm10857288,Ashton Kellogg,1,1,0.0,0.0,Comedy,1.000
nm3390761,Phillip Wheeler,1,1,0.0,0.0,Comedy,1.000
nm11168484,Shay Dashewsky,1,1,0.0,0.0,Drama,1.000
nm4381156,Julius Feldmeier,1,1,0.0,0.0,Drama,1.000
nm11168485,Karolyn Brägger,1,1,0.0,0.0,Drama,1.000
nm8022840,Roman Popov,1,1,0.0,0.0,Comedy,1.000
nm6592338,Irina Vilkova,1,1,0.0,0.0,Comedy,1.000
nm2511538,Sergey Burunov,1,1,0.0,0.0,Comedy,1.000
nm1789173,Rina Gri,1,1,0.0,0.0,Comedy,1.000
nm8606666,Leo Bahia,1,1,0.0,0.0,Comedy,1.000
nm0303599,Giulia Gam,1,1,0.0,0.0,Comedy,1.000
nm0645822,Elzbieta Okupska,1,1,0.0,0.0,Drama,1.000
nm1411679,Bogdan Kalus,1,1,0.0,0.0,Drama,1.000
nm0764671,Tomasz Sapryk,1,1,0.0,0.0,Drama,1.000
nm13931649,Winsang Shakul Abdulai,1,1,0.0,0.0,Drama,1.000
nm10350160,Fyma Agrippa,1,1,0.0,0.0,Drama,1.000
nm10362308,Vassilis Lamprakos,1,1,0.0,0.0,Drama,1.000
nm5254236,Alexandros Koch,1,1,0.0,0.0,Drama,1.000
nm3623569,Eliana Antoniadou,1,1,0.0,0.0,Drama,1.000
nm10379065,Premakiran,1,1,0.0,0.0,Drama,1.000
nm1260545,Lubomír Feldek,1,1,0.0,0.0,Documentary,1.000
nm10385460,Miroslav Kusý,1,1,0.0,0.0,Documentary,1.000
nm10385458,Libor Duchoslav,1,1,0.0,0.0,Documentary,1.000
nm10406690,Suhasini Joshi,1,1,0.0,0.0,Drama,1.000
nm1961487,Welankar-Satam Madhura,1,1,0.0,0.0,Drama,1.000
nm10443890,Kunjika,1,1,0.0,0.0,Drama,1.000
nm10407243,Ursula Bruck,1,1,0.0,0.0,Comedy,1.000
nm4270327,Andreas Auinger,1,1,0.0,0.0,Comedy,1.000
nm10408835,Rohan Bennett,1,1,0.0,0.0,Documentary,1.000
nm10408834,Richard Bramwell,1,1,0.0,0.0,Documentary,1.000
nm10408828,Miguel Orlando Collins,1,1,0.0,0.0,Documentary,1.000
nm10408830,Duke Campbell,1,1,0.0,0.0,Documentary,1.000
nm2063780,Joe Filippone,1,1,0.0,0.0,Thriller,1.000
nm7903749,TJ Miller,1,1,0.0,0.0,Thriller,1.000
nm2579496,Anthony M. Bertram,1,1,0.0,0.0,Thriller,1.000
nm10431284,Daniella Franze,1,1,0.0,0.0,Crime,1.000
nm10431286,Levi Faehrmann,1,1,0.0,0.0,Crime,1.000
nm10431280,Ben Pucci,1,1,0.0,0.0,Crime,1.000
nm1795843,Tomoka Hasebe,1,1,0.0,0.0,Drama,1.000
nm0297885,Tatsuya Fujiwara,1,1,0.0,0.0,Crime,1.000
nm1040419,Shun Oguri,1,1,0.0,0.0,Crime,1.000
nm10456949,Heidi Shelhamer,1,1,0.0,0.0,Horror,1.000
nm0004867,James DeBello,1,1,0.0,0.0,Horror,1.000
nm10456947,Jeff Sibbach,1,1,0.0,0.0,Horror,1.000
nm0111498,Brick Bronsky,1,1,0.0,0.0,Horror,1.000
nm2312656,Arnaud Bichon,1,1,0.0,0.0,Drama,1.000
nm10471922,Émmanuelle Péron,1,1,0.0,0.0,Drama,1.000
nm8437918,Aude Ollier,1,1,0.0,0.0,Drama,1.000
nm9508060,Bandula Wijeweera,1,1,0.0,0.0,Comedy,1.000
nm10492247,Harli Stone,1,1,0.0,0.0,Drama,1.000
nm10492243,DeVon Scott,1,1,0.0,0.0,Drama,1.000
nm10492242,Jennifer Sands,1,1,0.0,0.0,Drama,1.000
nm10492255,Rhonda Francis,1,1,0.0,0.0,Drama,1.000
nm10571885,Lisye Rizzioli,1,1,0.0,0.0,Adventure,1.000
nm10497789,Jean-Ires Michel,1,1,0.0,0.0,Adventure,1.000
nm0356813,Karin Hallén,1,1,0.0,0.0,Comedy,1.000
nm4834207,Shih-Feng Lo,1,1,0.0,0.0,Comedy,1.000
nm4410764,Lotus Wang,1,1,0.0,0.0,Comedy,1.000
nm6688102,Derek Chang,1,1,0.0,0.0,Comedy,1.000
nm5454124,Gabriele Greggio,1,1,0.0,0.0,Thriller,1.000
nm2063290,Anna Foglietta,1,1,0.0,0.0,Thriller,1.000
nm1984126,Guglielmo Favilla,1,1,0.0,0.0,Thriller,1.000
nm4967175,Lahoucine Bardaouz,1,1,0.0,0.0,History,1.000
nm6128366,Fatima Bouchain,1,1,0.0,0.0,History,1.000
nm4967368,Mbarek Dib,1,1,0.0,0.0,History,1.000
nm10273980,Franchesca Contreras,1,1,0.0,0.0,Horror,1.000
nm10273303,Kyle Mangold,1,1,0.0,0.0,Horror,1.000
nm0671721,Austin Pendleton,1,1,0.0,0.0,Drama,1.000
nm4686142,Perrin Drumm,1,1,0.0,0.0,Drama,1.000
nm0292066,Alison Fraser,1,1,0.0,0.0,Drama,1.000
nm1678610,Theodore Bouloukos,1,1,0.0,0.0,Drama,1.000
nm4961778,Amir Hossein Fathi,1,1,0.0,0.0,Drama,1.000
nm10295049,Sadegh Borghei,1,1,0.0,0.0,Drama,1.000
nm0511576,Janine Lindemulder,1,1,0.0,0.0,Fantasy,1.000
nm0368491,Lisa Hasslehurst,1,1,0.0,0.0,Fantasy,1.000
nm10296608,Kitty Carlyle,1,1,0.0,0.0,Fantasy,1.000
nm0376891,Lori Jo Hendrix,1,1,0.0,0.0,Fantasy,1.000
nm5402278,Corey Woods,1,1,0.0,0.0,Horror,1.000
nm4519154,Dasun Pathirana,1,1,0.0,0.0,Drama,1.000
nm10334611,Malcolm Curry,1,1,0.0,0.0,Drama,1.000
nm10334612,Justin Carrigan,1,1,0.0,0.0,Drama,1.000
nm10334792,Malika Edwards,1,1,0.0,0.0,Drama,1.000
nm10334610,Dee Dray,1,1,0.0,0.0,Drama,1.000
nm0437849,Miroslaw Konarowski,1,1,0.0,0.0,Drama,1.000
nm0546236,Maciej Marczewski,1,1,0.0,0.0,Drama,1.000
nm0087787,Ewa Blaszczyk,1,1,0.0,0.0,Drama,1.000
nm2615075,Krystian Wieczorek,1,1,0.0,0.0,Drama,1.000
nm0010611,Piotr Adamczyk,1,1,0.0,0.0,Drama,1.000
nm9464624,Andreas Ströbl,1,1,0.0,0.0,Family,1.000
nm5361971,Kikuhachi Sawamura,1,1,0.0,0.0,Drama,1.000
nm7565671,Kayla Caulfield,1,1,0.0,0.0,Drama,1.000
nm1796742,Jose Manalo,1,1,0.0,0.0,Comedy,1.000
nm1044653,Ah-Niu,1,1,0.0,0.0,Comedy,1.000
nm3807582,Joyce Cheng,1,1,0.0,0.0,Comedy,1.000
nm3467467,Kam-Cheong Cheng,1,1,0.0,0.0,Comedy,1.000
nm0014629,Sachiko Sōma,1,1,0.0,0.0,Drama,1.000
nm0881809,Orlando Urdaneta,1,1,0.0,0.0,Comedy,1.000
nm7842944,Gabriela Desangles,1,1,0.0,0.0,Comedy,1.000
nm10428849,Candy Akenobo,1,1,0.0,0.0,Drama,1.000
nm10428843,Calistra Akenobo,1,1,0.0,0.0,Drama,1.000
nm10109408,Success Akpojotor,1,1,0.0,0.0,Drama,1.000
nm3413690,Presley Oravbiere,1,1,0.0,0.0,Drama,1.000
nm0481591,Jean-Michel Lahmi,1,1,0.0,0.0,Comedy,1.000
nm0145705,Sébastien Castro,1,1,0.0,0.0,Comedy,1.000
nm0385543,Art Hindle,1,1,0.0,0.0,Drama,1.000
nm0101005,Tom Bower,1,1,0.0,0.0,Drama,1.000
nm0039226,John Ashton,1,1,0.0,0.0,Drama,1.000
nm0455502,Brigitte Kingsley,1,1,0.0,0.0,Drama,1.000
nm0181288,Joe Cortese,1,1,0.0,0.0,Drama,1.000
nm10454895,Regina Gonçalves,1,1,0.0,0.0,Drama,1.000
nm0396187,Thomas Hostettler,1,1,0.0,0.0,Drama,1.000
nm5766822,Michael Schertenleib,1,1,0.0,0.0,Drama,1.000
nm7684245,Delio Malär,1,1,0.0,0.0,Drama,1.000
nm10458038,Ely Cocklin,1,1,0.0,0.0,Comedy,1.000
nm10196124,Greg Johnson,1,1,0.0,0.0,Comedy,1.000
nm9203448,Cordell Love,1,1,0.0,0.0,Comedy,1.000
nm9203433,Brandon Jackson,1,1,0.0,0.0,Comedy,1.000
nm6415715,Mónica Raiola,1,1,0.0,0.0,Drama,1.000
nm0558261,Nicolás Mateo,1,1,0.0,0.0,Drama,1.000
nm4967937,Lalo Rotavería,1,1,0.0,0.0,Drama,1.000
nm0303577,Mónica Galán,1,1,0.0,0.0,Drama,1.000
nm1876129,Agustina Muñoz,1,1,0.0,0.0,Drama,1.000
nm1029928,Kotobuki Hananomoto,1,1,0.0,0.0,Romance,1.000
nm1359992,Reiko Kobashi,1,1,0.0,0.0,Romance,1.000
nm0386285,Daisaburō Hirata,1,1,0.0,0.0,Romance,1.000
nm0331577,Luke Goss,1,1,0.0,0.0,Action,1.000
nm9160004,Andreea Diac,1,1,0.0,0.0,Action,1.000
nm10649282,Lilly Ivring,1,1,0.0,0.0,Action,1.000
nm2330972,Steven Bruns,1,1,0.0,0.0,Action,1.000
nm8359835,Nalin Pradeep Udawela,1,1,0.0,0.0,Drama,1.000
nm9605462,Dilani Madurasinghe,1,1,0.0,0.0,Drama,1.000
nm10204853,Ronald Kah,1,1,0.0,0.0,Sci-Fi,1.000
nm10517497,William Valerius Sorel,1,1,0.0,0.0,Sci-Fi,1.000
nm10518651,Carol Keating,1,1,0.0,0.0,Sci-Fi,1.000
nm10695336,Ebba Bangoura,1,1,0.0,0.0,Horror,1.000
nm7288448,Tuva Jagell,1,1,0.0,0.0,Horror,1.000
nm8821891,Isabelle Grill,1,1,0.0,0.0,Horror,1.000
nm7288451,Alexander Gustavsson,1,1,0.0,0.0,Horror,1.000
nm10900172,Victor Iván,1,1,0.0,0.0,Horror,1.000
nm9955536,Sebastian Norén,1,1,0.0,0.0,Horror,1.000
nm10063318,Jesse Marks,1,1,0.0,0.0,Sci-Fi,1.000
nm10063319,Austin Volentine,1,1,0.0,0.0,Sci-Fi,1.000
nm10063384,Benjamin Paper,1,1,0.0,0.0,Sci-Fi,1.000
nm10063311,Trevor Jean Volentine,1,1,0.0,0.0,Sci-Fi,1.000
nm10338624,Jacob Burns,1,1,0.0,0.0,Sci-Fi,1.000
nm3033768,Benjamin Baclet,1,1,0.0,0.0,Drama,1.000
nm6162988,Camille Freychet,1,1,0.0,0.0,Drama,1.000
nm5998289,Sebastien Colaert,1,1,0.0,0.0,Drama,1.000
nm11115403,Ryad Okazi,1,1,0.0,0.0,Drama,1.000
nm10295738,Tokikô Kimurâ,1,1,0.0,0.0,Drama,1.000
nm2914537,Ronan de Andrade Horta,1,1,0.0,0.0,Drama,1.000
nm2674704,Mariana Costa Pinto,1,1,0.0,0.0,Drama,1.000
nm8615474,Minniel Douglas,1,1,0.0,0.0,Drama,1.000
nm9310910,Sonya D Gooden,1,1,0.0,0.0,Drama,1.000
nm10311794,Kayla Buggs,1,1,0.0,0.0,Drama,1.000
nm10627019,Rabeah Morkus,1,1,0.0,0.0,Documentary,1.000
nm10627018,Nour Morse,1,1,0.0,0.0,Documentary,1.000
nm10627024,Gadi Bitton,1,1,0.0,0.0,Documentary,1.000
nm10627026,Alisa Coleman,1,1,0.0,0.0,Documentary,1.000
nm5273047,Steve Balewicz,1,1,0.0,0.0,Thriller,1.000
nm10518002,Alexandre Morat,1,1,0.0,0.0,Documentary,1.000
nm10518005,Morgan De Craene,1,1,0.0,0.0,Documentary,1.000
nm10518006,Kathleen Mendi,1,1,0.0,0.0,Documentary,1.000
nm10518008,Nicole Lumbres,1,1,0.0,0.0,Documentary,1.000
nm6585854,Michael Cochran,1,1,0.0,0.0,Comedy,1.000
nm0847395,Reiko Takashima,1,1,0.0,0.0,Music,1.000
nm10425810,Kaito Kumagai,1,1,0.0,0.0,Music,1.000
nm10425811,Chihiro Hayama,1,1,0.0,0.0,Music,1.000
nm4980481,Nisreen Tafish,1,1,0.0,0.0,Comedy,1.000
nm1243922,Karim Abdel Aziz,1,1,0.0,0.0,Comedy,1.000
nm12225158,Shirin Abul-Izz,1,1,0.0,0.0,Comedy,1.000
nm0444324,Maged El-Kidwani,1,1,0.0,0.0,Comedy,1.000
nm9562738,Ahmed Amin,1,1,0.0,0.0,Comedy,1.000
nm6618354,Sai Srinivas Bellamkonda,1,1,0.0,0.0,Romance,1.000
nm5042848,Rethika Srinivas,1,1,0.0,0.0,Romance,1.000
nm11252292,Marijn van Wijk-Stalman,1,1,0.0,0.0,Drama,1.000
nm9482709,Tommy van Lent,1,1,0.0,0.0,Drama,1.000
nm5552796,Brenda Goedhart,1,1,0.0,0.0,Drama,1.000
nm6572022,André Beukers,1,1,0.0,0.0,Drama,1.000
nm8266609,Mario Bogers,1,1,0.0,0.0,Drama,1.000
nm13189915,Mariya Bolshova,1,1,0.0,0.0,Drama,1.000
nm3135674,Evgeniy Sytyy,1,1,0.0,0.0,Drama,1.000
nm6626840,Elena Makhova,1,1,0.0,0.0,Drama,1.000
nm4974711,Mcabe Gregg,1,1,0.0,0.0,Comedy,1.000
nm9546019,Tucker Audie,1,1,0.0,0.0,Comedy,1.000
nm10467444,Evan Ultra,1,1,0.0,0.0,Comedy,1.000
nm6371162,Kaveh Rezaie,1,1,0.0,0.0,Thriller,1.000
nm10473064,Christopher Rector,1,1,0.0,0.0,Thriller,1.000
nm10497267,Jessica Iacobaccio,1,1,0.0,0.0,Comedy,1.000
nm10180505,Shelby Wynne,1,1,0.0,0.0,Drama,1.000
nm10574764,Ciara Elliott,1,1,0.0,0.0,Drama,1.000
nm9544527,April M. Grant,1,1,0.0,0.0,Drama,1.000
nm10583931,Emerald Bougere,1,1,0.0,0.0,Drama,1.000
nm15601333,Pedro Principe,1,1,0.0,0.0,Drama,1.000
nm6364046,Hindol Roy,1,1,0.0,0.0,Drama,1.000
nm2352234,Antonio Delli,1,1,0.0,0.0,Musical,1.000
nm1056829,Gustavo Camacho,1,1,0.0,0.0,Musical,1.000
nm3683078,Sumeet Dang,1,1,0.0,0.0,Family,1.000
nm10301005,Betty Blanco-Gomez,1,1,0.0,0.0,Family,1.000
nm4762222,Tennur Solak,1,1,0.0,0.0,Romance,1.000
nm0438736,Haydar Karaer,1,1,0.0,0.0,Romance,1.000
nm0783991,Ali Şen,1,1,0.0,0.0,Romance,1.000
nm10412585,Hirushini Abeygunawardana,1,1,0.0,0.0,Drama,1.000
nm0482656,Man-Chung Lam,1,1,0.0,0.0,Comedy,1.000
nm0862882,Niu Tien,1,1,0.0,0.0,Comedy,1.000
nm3730222,Corinne Laurance,1,1,0.0,0.0,Drama,1.000
nm10430588,Thomas Connelly,1,1,0.0,0.0,Drama,1.000
nm2644115,Nadia Charbel,1,1,0.0,0.0,Drama,1.000
nm6575696,Yumna Marwan,1,1,0.0,0.0,Drama,1.000
nm10447436,Freejack,1,1,0.0,0.0,Drama,1.000
nm9477428,Michael Jarrod,1,1,0.0,0.0,Drama,1.000
nm1066970,Rico E. Anderson,1,1,0.0,0.0,Drama,1.000
nm0931227,Malinda Williams,1,1,0.0,0.0,Drama,1.000
nm5884537,Filip Richtermoc,1,1,0.0,0.0,Drama,1.000
nm0956938,Stanislav Zindulka,1,1,0.0,0.0,Drama,1.000
nm5876117,Jaroslav Lorenc,1,1,0.0,0.0,Drama,1.000
nm0782644,Kiyoshi Aono,1,1,0.0,0.0,Drama,1.000
nm1767861,Fumiko Katsuragi,1,1,0.0,0.0,Drama,1.000
nm7725345,Ashim Roy Chowdhury,1,1,0.0,0.0,Thriller,1.000
nm9348975,Abayomi Alvin,1,1,0.0,0.0,Comedy,1.000
nm8560414,Chimezie Imo,1,1,0.0,0.0,Comedy,1.000
nm9014660,Emeka Nwagbaraocha,1,1,0.0,0.0,Comedy,1.000
nm11829658,Amin Farzaneh,1,1,0.0,0.0,Drama,1.000
nm0951954,Hassan Zahedi,1,1,0.0,0.0,Drama,1.000
nm1305153,Tominosuke Hayama,1,1,0.0,0.0,Drama,1.000
nm4728510,Carolina Miranda,1,1,0.0,0.0,Comedy,1.000
nm0684840,Luana Piovani,1,1,0.0,0.0,Comedy,1.000
nm2336650,James Lemire,1,1,0.0,0.0,Horror,1.000
nm9495814,Aubrey Duncan,1,1,0.0,0.0,Horror,1.000
nm8886654,Richard Rennie,1,1,0.0,0.0,Horror,1.000
nm10308438,Tyson Scootff,1,1,0.0,0.0,History,1.000
nm8584381,Dave DuBose,1,1,0.0,0.0,Horror,1.000
nm4410344,Chelsea Clark,1,1,0.0,0.0,Horror,1.000
nm9980032,Victoria U Bell,1,1,0.0,0.0,Horror,1.000
nm3093908,Raphaël Tschudi,1,1,0.0,0.0,Drama,1.000
nm12061022,Daniel Chabannes,1,1,0.0,0.0,Drama,1.000
nm4289197,Hugo Fernandes,1,1,0.0,0.0,Drama,1.000
nm0811910,Teresa Sobral,1,1,0.0,0.0,Drama,1.000
nm1395806,Eric Worden,1,1,0.0,0.0,Horror,1.000
nm4276217,Erinn Elizabeth O'Sullivan,1,1,0.0,0.0,Horror,1.000
nm10370314,Zahara Montoya,1,1,0.0,0.0,Horror,1.000
nm6100884,Emre Kizilirmak,1,1,0.0,0.0,Drama,1.000
nm7864509,Jhinal Belani,1,1,0.0,0.0,Drama,1.000
nm7435942,Dhwanii Gautam,1,1,0.0,0.0,Drama,1.000
nm10644868,Yagnesh Dave,1,1,0.0,0.0,Drama,1.000
nm12376183,Abhijita Kashyap,1,1,0.0,0.0,Drama,1.000
nm2585918,Mugdha Godse,1,1,0.0,0.0,Drama,1.000
nm12376185,Siddhi Anil Jain,1,1,0.0,0.0,Drama,1.000
nm13970802,Rosa Fortín,1,1,0.0,0.0,Drama,1.000
nm10395076,Enrique Barrientos,1,1,0.0,0.0,Drama,1.000
nm1392366,Masako Yanagi,1,1,0.0,0.0,Drama,1.000
nm10442543,Kailey Fisher,1,1,0.0,0.0,Horror,1.000
nm10676585,Katrina Ronneburg,1,1,0.0,0.0,Horror,1.000
nm10615589,Surjeet Choudhary,1,1,0.0,0.0,Comedy,1.000
nm10615585,Neha Lahotra,1,1,0.0,0.0,Comedy,1.000
nm10495101,Dionisis Grammatikos,1,1,0.0,0.0,Drama,1.000
nm2837594,Theo Theodoridis,1,1,0.0,0.0,Drama,1.000
nm10483739,Dimitris Panelis,1,1,0.0,0.0,Drama,1.000
nm2441202,Kostis Savvidakis,1,1,0.0,0.0,Drama,1.000
nm10459749,Kaveesha Kavindi,1,1,0.0,0.0,Comedy,1.000
nm11844089,Jasmin Fritschi,1,1,0.0,0.0,Drama,1.000
nm4404205,Queenierich Rehman,1,1,0.0,0.0,Horror,1.000
nm10864377,Kiera Espanola,1,1,0.0,0.0,Horror,1.000
nm11306495,Showna Xie,1,1,0.0,0.0,War,1.000
nm1977808,Ke Hu,1,1,0.0,0.0,War,1.000
nm10410351,Nadine-Sara Lüthi,1,1,0.0,0.0,Drama,1.000
nm10410349,Till Burkart,1,1,0.0,0.0,Drama,1.000
nm0794242,Hassan Pourshirazi,1,1,0.0,0.0,Drama,1.000
nm10318822,Basmalah Gralind,1,1,0.0,0.0,Horror,1.000
nm3073947,Cinta Laura Kiehl,1,1,0.0,0.0,Horror,1.000
nm10498862,Juliant Rafael,1,1,0.0,0.0,Horror,1.000
nm1945410,Tara Erickson,1,1,0.0,0.0,Horror,1.000
nm10263874,Terry Edgington,1,1,0.0,0.0,Horror,1.000
nm0756503,Kayoko Saijô,1,1,0.0,0.0,Drama,1.000
nm12292818,Valero Escolar,1,1,0.0,0.0,Comedy,1.000
nm12292819,Mohamed Mellali,1,1,0.0,0.0,Comedy,1.000
nm12292817,Pep Sarrà,1,1,0.0,0.0,Comedy,1.000
nm0217709,Jennifer Delora,1,1,0.0,0.0,Drama,1.000
nm10412327,Sophia DiStefano,1,1,0.0,0.0,Drama,1.000
nm0776307,Marion Schultz,1,1,0.0,0.0,Adult,1.000
nm0221321,Brigitte Lahaie,1,1,0.0,0.0,Adult,1.000
nm10279636,Dexter Holman,1,1,0.0,0.0,Mystery,1.000
nm1424624,Jay Curcuru,1,1,0.0,0.0,Mystery,1.000
nm9241909,Gracelyn Connor,1,1,0.0,0.0,Mystery,1.000
nm13677590,Michael Magdaleno Gallegos,1,1,0.0,0.0,Horror,1.000
nm8664914,Leonor Baioneta,1,1,0.0,0.0,Family,1.000
nm4831385,Kiko Monteiro,1,1,0.0,0.0,Family,1.000
nm10287499,Mariana Marques,1,1,0.0,0.0,Family,1.000
nm8961397,Jean Michelangeli,1,1,0.0,0.0,Drama,1.000
nm1891185,Camille Cottin,1,1,0.0,0.0,Drama,1.000
nm10290589,Shlomi Eliraz,1,1,0.0,0.0,Horror,1.000
nm10290597,Gal Vizer,1,1,0.0,0.0,Horror,1.000
nm0107573,Eve Brent,1,1,0.0,0.0,Drama,1.000
nm2664304,Alicia Jaziz,1,1,0.0,0.0,Comedy,1.000
nm1760439,Damayanti Quintanar,1,1,0.0,0.0,Comedy,1.000
nm9209847,Michelle Snow,1,1,0.0,0.0,Horror,1.000
nm10297056,Kikuyâ Ôkazaki,1,1,0.0,0.0,Drama,1.000
nm7661881,Mark Keegan,1,1,0.0,0.0,Drama,1.000
nm10619763,Pamela Grandon,1,1,0.0,0.0,Drama,1.000
nm5123508,Tessa Ryan,1,1,0.0,0.0,Drama,1.000
nm10648721,Steve Shackleton,1,1,0.0,0.0,Drama,1.000
nm5425413,Calavera Candy,1,1,0.0,0.0,Comedy,1.000
nm9683228,Shrimp Cocktail,1,1,0.0,0.0,Comedy,1.000
nm10303428,Wolfgang Schmid,1,1,0.0,0.0,Thriller,1.000
nm3399027,Kyle Colton,1,1,0.0,0.0,Thriller,1.000
nm0457225,Akira Kishii,1,1,0.0,0.0,Drama,1.000
nm0337466,Jessica Greco,1,1,0.0,0.0,Drama,1.000
nm0000452,Lauren Holly,1,1,0.0,0.0,Drama,1.000
nm2107127,Anastasia Phillips,1,1,0.0,0.0,Drama,1.000
nm0931477,Philip Williams,1,1,0.0,0.0,Drama,1.000
nm8884654,Orla Brooks,1,1,0.0,0.0,Drama,1.000
nm9577040,Madi Stevenson,1,1,0.0,0.0,Drama,1.000
nm6146828,Dylan Jett,1,1,0.0,0.0,Drama,1.000
nm9576953,Emma Nichols,1,1,0.0,0.0,Drama,1.000
nm9139519,Makenzie Erikson,1,1,0.0,0.0,Drama,1.000
nm0094746,Peter Bonke,1,1,0.0,0.0,Drama,1.000
nm4357116,Ece Yüksel,1,1,0.0,0.0,Drama,1.000
nm10111777,Jason Davis,1,1,0.0,0.0,Sci-Fi,1.000
nm9346047,Sara Berg,1,1,0.0,0.0,Sci-Fi,1.000
nm9197877,Lucy Clinton,1,1,0.0,0.0,Sci-Fi,1.000
nm10442609,Diamond Smith,1,1,0.0,0.0,Drama,1.000
nm10442610,Laura Ballariel,1,1,0.0,0.0,Drama,1.000
nm8114202,Ashwini Gowda,1,1,0.0,0.0,Drama,1.000
nm5680219,V. Nagendra Prasad,1,1,0.0,0.0,Drama,1.000
nm12191661,Karthik,1,1,0.0,0.0,Drama,1.000
nm12191663,R. Shankargowda,1,1,0.0,0.0,Drama,1.000
nm9955427,Swathi Konde,1,1,0.0,0.0,Drama,1.000
nm1281809,Qi Zhang,1,1,0.0,0.0,Drama,1.000
nm10302119,Kimiko Sanjo,1,1,0.0,0.0,Drama,1.000
nm10362193,Nick Abel,1,1,0.0,0.0,Comedy,1.000
nm10362196,Paul Bing,1,1,0.0,0.0,Comedy,1.000
nm1204212,Valeriy Shushkevich,1,1,0.0,0.0,Family,1.000
nm0155978,Natalya Chernyavskaya,1,1,0.0,0.0,Family,1.000
nm7455569,Vyacheslav Kiselyov,1,1,0.0,0.0,Family,1.000
nm10376627,Avinash Khedekar,1,1,0.0,0.0,Action,1.000
nm10376628,Pratik Gandhe,1,1,0.0,0.0,Action,1.000
nm10376625,Sharad Jadhav,1,1,0.0,0.0,Action,1.000
nm10376621,Vishal Sangale,1,1,0.0,0.0,Action,1.000
nm10377829,Shivraj Chavan,1,1,0.0,0.0,Action,1.000
nm10368958,Allegra Bonifacio,1,1,0.0,0.0,Sci-Fi,1.000
nm3951749,Kuljinder Singh Sidhu,1,1,0.0,0.0,Drama,1.000
nm2788001,Kôji Maeda,1,1,0.0,0.0,Action,1.000
nm2969259,Lefteris Eleftheriou,1,1,0.0,0.0,Comedy,1.000
nm3482676,Sanpei Hayashiya,1,1,0.0,0.0,Comedy,1.000
nm0846186,Danshi Tatekawa,1,1,0.0,0.0,Comedy,1.000
nm0607375,David Morrissey,1,1,0.0,0.0,Drama,1.000
nm0443937,Gillian Kearney,1,1,0.0,0.0,Drama,1.000
nm0639533,Eileen O'Brien,1,1,0.0,0.0,Drama,1.000
nm2906167,Syrus Lowe,1,1,0.0,0.0,Drama,1.000
nm1766456,Matthew Flynn,1,1,0.0,0.0,Drama,1.000
nm0107101,Richard Bremmer,1,1,0.0,0.0,Drama,1.000
nm10387667,McKaylan Levi,1,1,0.0,0.0,Horror,1.000
nm10387664,October Drenth,1,1,0.0,0.0,Horror,1.000
nm10387662,Josh Chaney,1,1,0.0,0.0,Horror,1.000
nm10387668,Dylan Feathers,1,1,0.0,0.0,Horror,1.000
nm10679063,Mila Borgers,1,1,0.0,0.0,Family,1.000
nm2127350,Beryl van Praag,1,1,0.0,0.0,Family,1.000
nm5952104,Florus Hoogslag,1,1,0.0,0.0,Family,1.000
nm0066093,Ahmad Bedair,1,1,0.0,0.0,Comedy,1.000
nm7785899,Julian Brittano,1,1,0.0,0.0,Comedy,1.000
nm1854168,Robert Diago DoQui,1,1,0.0,0.0,Comedy,1.000
nm4183406,Scott Deal,1,1,0.0,0.0,Comedy,1.000
nm13416347,Roderick L. Francois II,1,1,0.0,0.0,Comedy,1.000
nm0594667,Sumiko Mizukubo,1,1,0.0,0.0,Drama,1.000
nm1124316,Joan Estrada,1,1,0.0,0.0,Sci-Fi,1.000
nm1857840,Jordi Guasch,1,1,0.0,0.0,Sci-Fi,1.000
nm3545485,Toni Rovira,1,1,0.0,0.0,Sci-Fi,1.000
nm1292302,Shih Chin,1,1,0.0,0.0,Comedy,1.000
nm10405512,Mei Yang,1,1,0.0,0.0,Comedy,1.000
nm0614885,Christian Murray,1,1,0.0,0.0,Drama,1.000
nm4079782,Samantha Wilson,1,1,0.0,0.0,Drama,1.000
nm3109156,David Rossetti,1,1,0.0,0.0,Drama,1.000
nm10409718,Jessica Lucyana Taroreh,1,1,0.0,0.0,Horror,1.000
nm10409719,Rayhan Cornellis,1,1,0.0,0.0,Horror,1.000
