actorId,triangles,clusteringCoefficient,kshell,closeness,betweenness
nm0115415,36,1.0,6,0.0,
nm0115711,36,1.0,9,0.0,
nm0116178,36,1.0,9,0.0,
nm0116197,36,1.0,9,0.0,
nm0116670,36,1.0,8,0.0,
nm0117369,36,1.0,8,0.0,
nm0117697,36,1.0,8,0.0,
nm0117721,36,1.0,9,0.0,
nm0117763,36,1.0,9,0.063959,
nm0118345,36,1.0,8,0.0,
nm0118600,36,1.0,8,0.0,
nm0119144,36,1.0,7,0.0,
nm0119193,36,1.0,9,0.0,
nm0119234,36,1.0,9,0.0,
nm0119711,36,1.0,9,0.0,
nm0119870,36,1.0,9,0.0,
nm0120648,36,1.0,9,0.0,
nm0120698,36,1.0,6,0.0,
nm0121225,36,1.0,8,0.0,
nm0121529,36,1.0,8,0.0,
nm0121805,36,1.0,7,0.0,
nm0122834,36,1.0,7,0.0,
nm0123699,36,1.0,6,0.0,
nm0125166,36,1.0,9,0.0,
nm0125211,36,1.0,8,0.0,
nm0125553,36,1.0,7,0.0,
nm0126070,36,1.0,8,0.080873,
nm0126284,36,1.0,9,0.0,
nm0126298,36,1.0,9,0.0,
nm0126606,36,1.0,7,0.0,
nm0126744,36,1.0,9,0.0,
nm0127150,36,1.0,9,0.0,
nm0127656,36,1.0,6,0.0,
nm0128028,36,1.0,9,0.0,
nm0129227,36,1.0,7,0.0,
nm0129464,36,1.0,7,0.073001,
nm0129648,36,1.0,8,0.0,
nm0129812,36,1.0,9,0.058659,
nm0130429,36,1.0,9,0.060461,
nm0130536,36,1.0,7,0.089362,
nm0130736,36,1.0,8,0.088359,
nm0130794,36,1.0,5,0.0,
nm0131829,36,1.0,9,0.0,
nm0133452,36,1.0,9,0.0,
nm0133713,36,1.0,7,0.0,
nm0134016,36,1.0,9,0.0,
nm0134435,36,1.0,9,0.0,
nm0135039,36,1.0,9,0.0,
nm0135047,36,1.0,8,0.0,
nm0135574,36,1.0,9,0.0,
nm0135584,36,1.0,8,0.0,
nm0135929,36,1.0,7,0.0,
nm0136036,36,1.0,9,0.0,
nm0137468,36,1.0,9,0.0,
nm0137849,36,1.0,9,0.0,
nm0138067,36,1.0,8,0.0,
nm0138120,36,1.0,9,0.0,
nm0138371,36,1.0,7,0.088112,
nm0139057,36,1.0,8,0.0,
nm0139175,72,0.470588,9,0.09633,0.0
nm0139255,36,1.0,6,0.0,
nm0139528,36,1.0,9,0.0,
nm0139568,36,1.0,9,0.0,
nm0139673,36,1.0,9,0.0,
nm0139936,36,1.0,8,0.0,
nm0140060,36,1.0,9,0.0,
nm0140755,36,1.0,9,0.0,
nm0141140,36,1.0,8,0.0,
nm0141143,36,1.0,8,0.0,
nm0142410,36,1.0,9,0.0,
nm0142677,36,1.0,8,0.057117,
nm0142790,36,1.0,8,0.0,
nm0142808,36,1.0,9,0.0,
nm0142964,36,1.0,6,0.0,
nm0143295,36,1.0,8,0.0,
nm0143309,36,1.0,8,0.0,
nm0144213,36,1.0,9,0.0,
nm0144336,36,1.0,7,0.0,
nm0144583,36,1.0,7,0.0,
nm0144812,36,1.0,9,0.0,
nm0145009,36,1.0,8,0.0,
nm0145102,36,1.0,8,0.0,
nm0145290,36,1.0,6,0.0,
nm0145705,36,1.0,8,0.0,
nm0145784,36,1.0,6,0.0,
nm0145951,72,0.470588,9,0.0,0.0
nm0146993,36,1.0,9,0.0,
nm0147528,36,1.0,9,0.0,
nm0147582,36,1.0,9,0.0,
nm0147636,36,1.0,9,0.0,
nm0147923,73,0.477124,5,0.0,2e-06
nm0147978,72,0.470588,8,0.0,0.0
nm0147994,36,1.0,8,0.0,
nm0148183,36,1.0,7,0.0,
nm0148516,36,1.0,8,0.0,
nm0149194,36,1.0,9,0.0,
nm0149218,36,1.0,8,0.0,
nm0149260,36,1.0,8,0.0,
nm0149286,36,1.0,8,0.0,
nm0149441,36,1.0,9,0.103618,
nm0149698,36,1.0,8,0.0,
nm0149802,36,1.0,7,0.0,
nm0149826,36,1.0,9,0.086538,
nm0149846,72,0.470588,9,0.103279,0.0
nm0149950,36,1.0,8,0.058824,
nm0150495,36,1.0,9,0.0,
nm0150882,36,1.0,9,0.0,
nm0150987,36,1.0,8,0.0,
nm0151009,36,1.0,9,0.0,
nm0151071,36,1.0,8,0.0,
nm0151097,36,1.0,9,0.0,
nm0151189,36,1.0,8,0.0,
nm0151282,36,1.0,9,0.123288,
nm0151526,36,1.0,7,0.110526,
nm0152061,36,1.0,9,0.0,
nm0152430,36,1.0,7,0.087744,
nm0153855,36,1.0,9,0.0,
nm0154129,36,1.0,8,0.0,
nm0154146,36,1.0,9,0.086777,
nm0154236,36,1.0,7,0.0,
nm0154491,36,1.0,6,0.0,
nm0154543,36,1.0,6,0.0,
nm0155164,36,1.0,9,0.0,
nm0155284,36,1.0,8,0.0,
nm0155401,36,1.0,9,0.0,
nm0155562,36,1.0,9,0.0,
nm0155618,36,1.0,9,0.0,
nm0155642,36,1.0,9,0.0,
nm0155693,36,1.0,7,0.070234,
nm0155978,36,1.0,9,0.0,
nm0155992,36,1.0,9,0.0,
nm0156495,36,1.0,9,0.0,
nm0156533,36,1.0,9,0.0,
nm0156567,36,1.0,7,0.0,
nm0156660,36,1.0,9,0.0,
nm0156857,36,1.0,9,0.09157,
nm0156912,36,1.0,9,0.0,
nm0156926,36,1.0,9,0.0,
nm0156928,36,1.0,9,0.0,
nm0156953,36,1.0,8,0.0,
nm0156955,72,0.470588,3,0.0,0.0
nm0156974,36,1.0,9,0.0,
nm0157098,36,1.0,9,0.0,
nm0157131,36,1.0,9,0.0,
nm0157133,36,1.0,8,0.0,
nm0157139,136,0.453333,9,0.0,1.8e-05
nm0157207,36,1.0,9,0.0,
nm0157300,36,1.0,8,0.0,
nm0157374,155,0.476923,12,0.0,2.3e-05
nm0157716,36,1.0,7,0.0,
nm0157805,36,1.0,9,0.0,
nm0158101,36,1.0,7,0.0,
nm0158207,36,1.0,9,0.0,
nm0158253,36,1.0,9,0.0,
nm0158320,36,1.0,9,0.0,
nm0158378,36,1.0,8,0.0,
nm0158414,36,1.0,9,0.0,
nm0158605,36,1.0,7,0.0,
nm0158920,36,1.0,8,0.0,
nm0159039,36,1.0,7,0.0,
nm0159040,36,1.0,8,0.0,
nm0159159,36,1.0,9,0.0,
nm0159337,36,1.0,9,0.069922,
nm0159419,36,1.0,9,0.0,
nm0159483,36,1.0,6,0.0,
nm0159537,36,1.0,9,0.109565,
nm0159867,36,1.0,7,0.0,
nm0160400,36,1.0,9,0.0,
nm0161122,36,1.0,8,0.0,
nm0161133,36,1.0,9,0.0,
nm0161149,36,1.0,9,0.0,
nm0161198,36,1.0,9,0.0,
nm0161524,36,1.0,8,0.0,
nm0161607,108,0.332308,9,0.0,0.005817
nm0161655,36,1.0,8,0.0,
nm0161974,36,1.0,7,0.0,
nm0162072,36,1.0,9,0.0,
nm0162311,36,1.0,9,0.0,
nm0162481,36,1.0,8,0.0,
nm0162502,36,1.0,9,0.0,
nm0162535,36,1.0,7,0.0,
nm0162737,36,1.0,8,0.0,
nm0162911,72,0.470588,9,0.0,0.0
nm0162945,36,1.0,9,0.0,
nm0163060,36,1.0,8,0.0,
nm0163217,36,1.0,5,0.0,
nm0166359,36,1.0,7,0.0,
nm0167728,36,1.0,8,0.0,
nm0168036,36,1.0,9,0.0,
nm0168244,36,1.0,9,0.0,
nm0169399,36,1.0,8,0.0,
nm0169531,36,1.0,6,0.0,
nm0169558,36,1.0,7,0.0,
nm0169753,36,1.0,8,0.0,
nm0170168,36,1.0,9,0.0,
nm0170381,36,1.0,8,0.0,
nm0170559,36,1.0,8,0.0,
nm0171499,72,0.470588,9,0.06409,0.0
nm0171674,36,1.0,7,0.0,
nm0172862,36,1.0,9,0.0,
nm0173004,36,1.0,9,0.0,
nm0173160,36,1.0,5,0.0,
nm0173585,36,1.0,9,0.0,
nm0174403,36,1.0,9,0.0,
nm0174566,36,1.0,7,0.0,
nm0174819,36,1.0,8,0.0,
nm0174909,36,1.0,9,0.0,
nm0175958,36,1.0,9,0.0,
nm0176444,36,1.0,8,0.0,
nm0176506,36,1.0,6,0.0,
nm0177138,36,1.0,8,0.0,
nm0177639,72,0.470588,7,0.066808,2.6e-05
nm0177742,36,1.0,9,0.0,
nm0178964,36,1.0,9,0.0,
nm0180336,36,1.0,9,0.0,
nm0180452,36,1.0,7,0.0,
nm0180580,36,1.0,8,0.0,
nm0180639,36,1.0,6,0.0,
nm0180678,36,1.0,9,0.0,
nm0180720,36,1.0,9,0.0,
nm0180774,36,1.0,9,0.0,
nm0180984,36,1.0,9,0.0,
nm0181225,36,1.0,9,0.0,
nm0181288,36,1.0,5,0.0,
nm0181397,36,1.0,9,0.0,
nm0181881,36,1.0,9,0.0,
nm0181920,72,0.470588,9,0.0,0.0
nm0182815,36,1.0,9,0.0,
nm0182904,36,1.0,9,0.0,
nm0183223,36,1.0,9,0.0,
nm0183504,36,1.0,7,0.0,
nm0183548,36,1.0,5,0.062874,
nm0183660,36,1.0,9,0.060345,
nm0183904,36,1.0,9,0.0,
nm0184087,36,1.0,9,0.0,
nm0184392,72,0.470588,2,0.0,1.6e-05
nm0184434,36,1.0,9,0.0,
nm0185039,36,1.0,9,0.0,
nm0185794,36,1.0,9,0.0,
nm0186099,36,1.0,8,0.0,
nm0186120,36,1.0,8,0.0,
nm0186225,36,1.0,9,0.0,
nm0186883,36,1.0,9,0.0,
nm0187092,36,1.0,9,0.0,
nm0187724,36,1.0,8,0.0,
nm0188025,36,1.0,9,0.0,
nm0188121,36,1.0,9,0.0,
nm0188709,36,1.0,9,0.0,
nm0189200,36,1.0,8,0.0,
nm0189468,36,1.0,9,0.0,
nm0189584,36,1.0,8,0.0,
nm0190214,36,1.0,9,0.046667,
nm0190217,36,1.0,9,0.0,
nm0190300,36,1.0,5,0.0,
nm0190388,36,1.0,8,0.0,
nm0190441,36,1.0,5,0.0,
nm0190503,36,1.0,8,0.0,
nm0190591,36,1.0,7,0.0,
nm0190753,36,1.0,7,0.0,
nm0190794,36,1.0,6,0.0,
nm0191450,36,1.0,8,0.0,
nm0191742,36,1.0,6,0.0,
nm0191747,36,1.0,7,0.0,
nm0192377,36,1.0,7,0.0,
nm0193024,36,1.0,9,0.0,
nm0193135,36,1.0,8,0.0,
nm0193160,36,1.0,7,0.0,
nm0193459,36,1.0,9,0.0,
nm0193509,36,1.0,9,0.0,
nm0193554,72,0.470588,9,0.060229,0.0
nm0193846,36,1.0,6,0.059211,
nm0194136,36,1.0,9,0.0,
nm0194152,36,1.0,9,0.0,
nm0194271,36,1.0,8,0.0,
nm0194305,36,1.0,8,0.0,
nm0194553,36,1.0,8,0.0,
nm0194564,36,1.0,8,0.0,
nm0194662,72,0.470588,8,0.0,0.0
nm0194937,36,1.0,9,0.0,
nm0195264,36,1.0,4,0.0,
nm0195844,36,1.0,9,0.09633,
nm0196185,36,1.0,9,0.0,
nm0196375,36,1.0,9,0.119772,
nm0196529,36,1.0,9,0.0,
nm0196572,36,1.0,9,0.0,
nm0196710,36,1.0,9,0.0,
nm0197582,36,1.0,9,0.119545,
nm0197647,36,1.0,9,0.0,
nm0198941,36,1.0,6,0.0,
nm0199006,36,1.0,9,0.0,
nm0199035,36,1.0,9,0.0,
nm0199047,36,1.0,7,0.0,
nm0199133,36,1.0,8,0.0,
nm0199577,36,1.0,8,0.10678,
nm0200144,36,1.0,9,0.0,
nm0200195,36,1.0,5,0.0,
nm0200702,36,1.0,8,0.0,
nm0200806,36,1.0,9,0.0,
nm0200810,36,1.0,9,0.0,
nm0200887,36,1.0,6,0.0,
nm0201462,36,1.0,7,0.0,
nm0201557,36,1.0,8,0.058605,
nm0201669,36,1.0,8,0.0,
nm0201916,36,1.0,9,0.0,
nm0202135,126,0.6,7,0.0,3.5e-05
nm0202136,36,1.0,9,0.0,
nm0202137,36,1.0,9,0.0,
nm0202516,72,0.470588,9,0.0,0.0
nm0202674,36,1.0,6,0.0,
nm0202804,36,1.0,7,0.0,
nm0203069,36,1.0,9,0.0,
nm0203457,36,1.0,8,0.0,
nm0204576,36,1.0,9,0.0,
nm0204599,36,1.0,9,0.0,
nm0205772,36,1.0,8,0.0,
nm0207344,36,1.0,9,0.0,
nm0207731,36,1.0,7,0.0,
nm0207891,36,1.0,9,0.0,
nm0208112,36,1.0,7,0.0,
nm0208439,36,1.0,9,0.0,
nm0208704,36,1.0,9,0.0,
nm0208940,36,1.0,9,0.0,
nm0208985,36,1.0,9,0.0,
nm0209301,36,1.0,6,0.0,
nm0209337,36,1.0,8,0.0,
nm0209373,36,1.0,9,0.0,
nm0209417,36,1.0,9,0.0,
nm0209429,36,1.0,9,0.0,
nm0210295,36,1.0,9,0.0,
nm0210875,36,1.0,8,0.0,
nm0211140,36,1.0,8,0.0,
nm0211144,36,1.0,8,0.0,
nm0211575,36,1.0,9,0.0,
nm0212328,36,1.0,8,0.0,
nm0212534,36,1.0,8,0.0,
nm0212541,36,1.0,9,0.087017,
nm0212563,36,1.0,7,0.088359,
nm0213339,36,1.0,9,0.0,
nm0213603,36,1.0,9,0.0,
nm0213766,36,1.0,9,0.0,
nm0214240,36,1.0,8,0.0,
nm0214343,36,1.0,9,0.0,
nm0214358,36,1.0,9,0.0,
nm0214860,36,1.0,9,0.0,
nm0215429,36,1.0,8,0.0,
nm0216016,36,1.0,9,0.0,
nm0216117,36,1.0,8,0.0,
nm0217022,72,0.470588,9,0.0,0.0
nm0217100,36,1.0,9,0.0,
nm0217221,36,1.0,7,0.0,
nm0217709,36,1.0,5,0.0,
nm0217819,36,1.0,8,0.0,
nm0217936,36,1.0,8,0.0,
nm0217984,36,1.0,9,0.0,
nm0218458,36,1.0,6,0.0,
nm0218615,36,1.0,8,0.0,
nm0218741,36,1.0,5,0.0,
nm0218884,36,1.0,8,0.0,
nm0219224,36,1.0,9,0.0,
nm0219334,36,1.0,9,0.0,
nm0219558,36,1.0,9,0.0,
nm0220017,36,1.0,9,0.0,
nm0220183,36,1.0,9,0.0,
nm0220240,36,1.0,9,0.0,
nm0220807,36,1.0,9,0.0,
nm0220838,36,1.0,9,0.129363,
nm0221218,108,0.307692,4,0.118421,0.000335
nm0221315,36,1.0,8,0.0,
nm0221321,36,1.0,7,0.0,
nm0221677,36,1.0,7,0.0,
nm0221732,36,1.0,6,0.0,
nm0222143,36,1.0,9,0.0,
nm0222144,36,1.0,9,0.104651,
nm0222150,36,1.0,9,0.106599,
nm0222181,73,0.477124,3,0.115174,5e-05
nm0222426,36,1.0,7,0.122807,
nm0222460,36,1.0,7,0.0,
nm0222541,36,1.0,8,0.0,
nm0222596,36,1.0,4,0.0,
nm0222922,36,1.0,8,0.0,
nm0223452,36,1.0,8,0.0,
nm0223560,36,1.0,8,0.0,
nm0223563,36,1.0,9,0.09389,
nm0223606,36,1.0,9,0.089235,
nm0223607,36,1.0,8,0.09157,
nm0223973,36,1.0,9,0.0,
nm0224214,36,1.0,9,0.0,
nm0224511,36,1.0,8,0.0,
nm0224882,76,0.558824,10,0.0,
nm0225042,72,0.470588,9,0.0,0.0
nm0225483,36,1.0,8,0.0,
nm0225766,36,1.0,9,0.0,
nm0225777,36,1.0,7,0.0,
nm0226326,36,1.0,9,0.062253,
nm0226701,36,1.0,8,0.0,
nm0226770,36,1.0,9,0.121387,
nm0226813,36,1.0,8,0.086538,
nm0227282,36,1.0,9,0.0,
nm0227498,72,0.470588,8,0.0,0.0
nm0227759,72,0.470588,6,0.0,0.0
nm0228701,36,1.0,7,0.0,
nm0228912,36,1.0,6,0.0,
nm0229301,36,1.0,8,0.0,
nm0229585,36,1.0,8,0.0,
nm0229859,36,1.0,9,0.0,
nm0229866,36,1.0,8,0.0,
nm0230479,36,1.0,9,0.0,
nm0230483,36,1.0,8,0.0,
nm0230698,36,1.0,9,0.0,
nm0230826,36,1.0,8,0.0,
nm0231458,36,1.0,8,0.086066,
nm0231677,36,1.0,9,0.0,
nm0231864,36,1.0,7,0.0,
nm0231873,36,1.0,8,0.0,
nm0232503,36,1.0,9,0.096626,
nm0232998,36,1.0,7,0.0,
nm0233123,36,1.0,6,0.0,
nm0233325,36,1.0,8,0.0,
nm0233882,36,1.0,9,0.0,
nm0234035,36,1.0,8,0.0,
nm0234369,36,1.0,9,0.0,
nm0235460,36,1.0,8,0.0,
nm0235960,36,1.0,6,0.0,
nm0236043,36,1.0,9,0.0,
nm0236225,36,1.0,8,0.0,
nm0236657,36,1.0,9,0.093333,
nm0237211,36,1.0,9,0.0,
nm0238475,72,0.470588,8,0.0,0.0
nm0239267,36,1.0,8,0.106239,
nm0239294,36,1.0,7,0.0,
nm0239402,36,1.0,5,0.0,
nm0239575,36,1.0,9,0.0,
nm0239688,36,1.0,7,0.0,
nm0239768,36,1.0,8,0.0,
nm0240537,36,1.0,8,0.054031,
nm0240780,36,1.0,9,0.0,
nm0240880,72,0.470588,9,0.0,0.0
nm0241039,72,0.470588,8,0.0,0.0
nm0241049,72,0.470588,4,0.062874,0.0
nm0241290,36,1.0,7,0.0,
nm0241291,36,1.0,9,0.0,
nm0241421,36,1.0,9,0.0,
nm0241815,36,1.0,9,0.0,
nm0243620,36,1.0,7,0.0,
nm0244033,36,1.0,8,0.0,
nm0244428,146,0.245378,9,0.0,1.9e-05
nm0244624,36,1.0,9,0.0,
nm0244650,36,1.0,8,0.0,
nm0244707,36,1.0,8,0.0,
nm0244756,36,1.0,9,0.0,
nm0244864,36,1.0,9,0.094737,
nm0244890,72,0.470588,9,0.129897,0.0
nm0245027,36,1.0,6,0.0,
nm0245282,36,1.0,9,0.0,
nm0245988,36,1.0,9,0.0,
nm0246286,72,0.529412,9,0.0,
nm0246534,36,1.0,9,0.0,
nm0246545,36,1.0,9,0.0,
nm0246582,36,1.0,8,0.0,
nm0246585,36,1.0,9,0.0,
nm0246638,36,1.0,9,0.0,
nm0246703,36,1.0,8,0.0,
nm0246873,36,1.0,8,0.0,
nm0246931,36,1.0,8,0.0,
nm0247242,36,1.0,9,0.071591,
nm0248371,36,1.0,8,0.0,
nm0249644,36,1.0,9,0.0,
nm0250070,36,1.0,9,0.0,
nm0250613,36,1.0,9,0.0,
nm0250757,36,1.0,8,0.0,
nm0250945,36,1.0,7,0.0,
nm0251014,36,1.0,9,0.0,
nm0251122,36,1.0,9,0.0,
nm0251139,36,1.0,9,0.0,
nm0251177,36,1.0,9,0.0,
nm0251523,36,1.0,8,0.0,
nm0251538,36,1.0,9,0.0,
nm0251646,36,1.0,8,0.0,
nm0251656,36,1.0,9,0.0,
nm0252230,36,1.0,9,0.0,
nm0252775,71,0.591667,9,0.0,
nm0252847,36,1.0,9,0.0,
nm0252880,36,1.0,8,0.0,
nm0253216,36,1.0,8,0.060461,
nm0253219,36,1.0,6,0.0,
nm0253291,36,1.0,6,0.0,
nm0253355,36,1.0,8,0.0,
nm0253893,36,1.0,9,0.0,
nm0254291,36,1.0,9,0.0,
nm0254712,36,1.0,7,0.0,
nm0254760,36,1.0,8,0.0,
nm0255001,36,1.0,9,0.080769,
nm0256002,36,1.0,8,0.0,
nm0256364,36,1.0,5,0.0,
nm0256707,73,0.536765,6,0.0,
nm0256861,72,0.470588,3,0.0,7.5e-05
nm0256873,109,0.335385,7,0.0,0.000451
nm0256890,36,1.0,8,0.0,
nm0257826,36,1.0,9,0.0,
nm0257917,36,1.0,9,0.0,
nm0257922,36,1.0,9,0.0,
nm0257932,36,1.0,9,0.0,
nm0257934,36,1.0,9,0.0,
nm0257951,109,0.363333,4,0.0,0.000729
nm0258194,36,1.0,8,0.0,
nm0258272,36,1.0,5,0.0,
nm0258574,72,0.529412,9,0.0,
nm0258899,74,0.48366,4,0.0,1e-06
nm0259074,36,1.0,9,0.0,
nm0259462,36,1.0,9,0.0,
nm0259472,36,1.0,8,0.0,
nm0259708,36,1.0,7,0.0,
nm0259762,72,0.470588,9,0.0,0.0
nm0260348,36,1.0,7,0.0,
nm0260470,36,1.0,9,0.0,
nm0260697,36,1.0,9,0.0,
nm0260884,36,1.0,9,0.0,
nm0261064,72,0.470588,2,0.0,0.0
nm0261218,36,1.0,8,0.0,
nm0261824,36,1.0,9,0.0,
nm0262026,36,1.0,7,0.0,
nm0263209,36,1.0,9,0.0,
nm0263253,36,1.0,5,0.0,
nm0264179,36,1.0,4,0.0,
nm0264768,36,1.0,8,0.0,
nm0264776,36,1.0,8,0.0,
nm0265148,36,1.0,5,0.0,
nm0265252,36,1.0,9,0.0,
nm0265492,36,1.0,9,0.0,
nm0265610,36,1.0,8,0.0,
nm0265764,36,1.0,5,0.0,
nm0265795,36,1.0,9,0.0,
nm0265797,36,1.0,9,0.0,
nm0265823,36,1.0,8,0.0,
nm0266077,36,1.0,7,0.0,
nm0266528,36,1.0,9,0.0,
nm0266645,36,1.0,8,0.0,
nm0266723,72,0.470588,1,0.0,0.0
nm0267042,72,0.470588,9,0.0,6e-06
nm0267044,36,1.0,9,0.0,
nm0267329,36,1.0,9,0.0,
nm0267374,36,1.0,8,0.0,
nm0267651,36,1.0,6,0.0,
nm0267656,72,0.470588,9,0.058769,0.0
nm0267659,36,1.0,8,0.055507,
nm0267724,36,1.0,8,0.0,
nm0267772,36,1.0,7,0.0,
nm0267941,36,1.0,9,0.0,
nm0268199,36,1.0,9,0.0,
nm0269077,72,0.470588,9,0.078554,2e-05
nm0269419,36,1.0,9,0.0,
nm0269800,36,1.0,7,0.0,
nm0269831,36,1.0,9,0.0,
nm0270312,36,1.0,4,0.0,
nm0270451,36,1.0,4,0.0,
nm0271127,36,1.0,9,0.0,
nm0271263,36,1.0,8,0.0,
nm0272581,36,1.0,9,0.0,
nm0272951,36,1.0,7,0.0,
nm0273088,36,1.0,9,0.0,
nm0273091,154,0.244444,10,0.0,4.5e-05
nm0273143,72,0.470588,9,0.0,0.0
nm0273946,36,1.0,5,0.0,
nm0274100,36,1.0,8,0.0,
nm0274277,36,1.0,9,0.0,
nm0274704,36,1.0,7,0.0,
nm0274707,36,1.0,8,0.0,
nm0275637,72,0.470588,1,0.0,0.0
nm0275687,36,1.0,4,0.0,
nm0276657,36,1.0,8,0.0,
nm0276724,36,1.0,6,0.0,
nm0276758,36,1.0,9,0.0,
nm0277433,36,1.0,5,0.0,
nm0277932,36,1.0,8,0.0,
nm0278354,36,1.0,9,0.0,
nm0278355,36,1.0,8,0.0,
nm0278396,36,1.0,4,0.0,
nm0280267,36,1.0,8,0.0,
nm0280496,36,1.0,8,0.0,
nm0280955,36,1.0,7,0.0,
nm0281107,36,1.0,8,0.0,
nm0281212,36,1.0,9,0.0,
nm0281387,36,1.0,3,0.0,
nm0282348,51,0.927273,9,0.0,
nm0282463,36,1.0,8,0.0,
nm0282653,36,1.0,7,0.0,
nm0282982,36,1.0,6,0.0,
nm0283556,36,1.0,8,0.0,
nm0284036,36,1.0,9,0.0,
nm0284078,36,1.0,8,0.0,
nm0284454,36,1.0,7,0.0,
nm0284533,36,1.0,9,0.0,
nm0284566,36,1.0,8,0.0,
nm0284649,36,1.0,6,0.0,
nm0284655,36,1.0,9,0.0,
nm0284715,36,1.0,9,0.0,
nm0284717,151,0.285985,10,0.0,5.5e-05
nm0284734,36,1.0,7,0.0,
nm0284842,36,1.0,8,0.0,
nm0285071,36,1.0,8,0.0,
nm0285135,72,0.470588,9,0.0,0.0
nm0285683,36,1.0,9,0.0,
nm0285726,36,1.0,8,0.0,
nm0285753,36,1.0,7,0.0,
nm0286567,36,1.0,9,0.0,
nm0286570,73,0.477124,3,0.0,1e-06
nm0286579,36,1.0,8,0.06833,
nm0287168,36,1.0,8,0.0,
nm0287398,36,1.0,7,0.0,
nm0287544,109,0.335385,7,0.0,1e-05
nm0288214,36,1.0,6,0.0,
nm0288260,36,1.0,6,0.0,
nm0289080,36,1.0,7,0.055166,
nm0289105,72,0.470588,3,0.0,8e-06
nm0289357,36,1.0,8,0.0,
nm0290075,36,1.0,8,0.0,
nm0290593,36,1.0,7,0.0,
nm0291731,36,1.0,7,0.0,
nm0292066,36,1.0,7,0.0,
nm0292708,36,1.0,9,0.0,
nm0292719,36,1.0,9,0.0,
nm0293444,36,1.0,4,0.0,
nm0293461,36,1.0,8,0.07563,
nm0293724,36,1.0,8,0.0,
nm0293842,36,1.0,9,0.0,
nm0293896,36,1.0,9,0.0,
nm0294067,36,1.0,3,0.0,
nm0294321,36,1.0,9,0.0,
nm0294372,36,1.0,7,0.0,
nm0295074,36,1.0,9,0.0,
nm0295141,36,1.0,7,0.0,
nm0295429,36,1.0,9,0.0,
nm0295568,36,1.0,8,0.061765,
nm0295625,36,1.0,8,0.0,
nm0295651,36,1.0,9,0.0,
nm0295704,36,1.0,8,0.0,
nm0295797,36,1.0,9,0.0,
nm0296161,36,1.0,5,0.0,
nm0296350,72,0.470588,3,0.0,1e-05
nm0296809,36,1.0,7,0.0,
nm0296982,36,1.0,8,0.0,
nm0297048,36,1.0,7,0.0,
nm0297149,36,1.0,9,0.0,
nm0297552,36,1.0,9,0.0,
nm0297669,77,0.503268,8,0.0,0.0
nm0297670,36,1.0,9,0.0,
nm0297675,36,1.0,8,0.0,
nm0297686,72,0.470588,2,0.0,0.0006
nm0297734,36,1.0,9,0.0,
nm0297745,36,1.0,9,0.0,
nm0297754,36,1.0,9,0.0,
nm0297788,72,0.529412,9,0.0,
nm0297793,36,1.0,9,0.0,
nm0297835,72,0.470588,5,0.0,0.0
nm0297843,36,1.0,9,0.0,
nm0297845,36,1.0,8,0.0,
nm0297869,147,0.247059,9,0.0,0.001004
nm0297873,36,1.0,7,0.0,
nm0297885,36,1.0,9,0.0,
nm0297891,36,1.0,9,0.0,
nm0297956,72,0.470588,2,0.0,0.0
nm0297978,36,1.0,8,0.0,
nm0298007,36,1.0,8,0.0,
nm0298020,36,1.0,8,0.0,
nm0298050,36,1.0,6,0.0,
nm0298575,90,0.661765,10,0.0,
nm0299026,36,1.0,3,0.0,
nm0299078,36,1.0,8,0.0,
nm0299192,36,1.0,9,0.0,
nm0299203,57,0.863636,9,0.0,
nm0299228,36,1.0,9,0.0,
nm0299344,36,1.0,9,0.0,
nm0299397,36,1.0,9,0.0,
nm0299401,36,1.0,8,0.0,
nm0299437,36,1.0,9,0.0,
nm0300187,36,1.0,9,0.0,
nm0300589,36,1.0,9,0.0,
nm0300712,72,0.470588,1,0.062315,0.0
nm0300939,36,1.0,8,0.0,
nm0301381,36,1.0,8,0.0,
nm0302108,36,1.0,7,0.0,
nm0302466,36,1.0,9,0.08129,
nm0302916,36,1.0,7,0.0,
nm0302965,36,1.0,8,0.0,
nm0303366,36,1.0,9,0.0,
nm0303577,36,1.0,7,0.0,
nm0303599,36,1.0,8,0.0,
nm0304065,36,1.0,5,0.0,
nm0304265,72,0.470588,6,0.122568,0.000157
nm0304282,36,1.0,8,0.0,
nm0304709,36,1.0,8,0.0,
nm0305182,36,1.0,8,0.0,
nm0305334,36,1.0,8,0.0,
nm0305365,36,1.0,8,0.0,
nm0305447,36,1.0,7,0.0,
nm0305753,36,1.0,8,0.0,
nm0305988,36,1.0,9,0.0,
nm0306057,36,1.0,9,0.0,
nm0306351,36,1.0,5,0.0,
nm0307253,36,1.0,7,0.0,
nm0307451,36,1.0,6,0.0,
nm0308039,36,1.0,9,0.0,
nm0308182,36,1.0,9,0.103448,
nm0308256,36,1.0,3,0.0,
nm0308391,36,1.0,8,0.0,
nm0309504,36,1.0,3,0.0,
nm0309575,36,1.0,7,0.0,
nm0309839,36,1.0,8,0.0,
nm0310865,36,1.0,8,0.0,
nm0311209,36,1.0,7,0.0,
nm0311405,36,1.0,9,0.0,
nm0311476,72,0.470588,9,0.0,0.0
nm0311677,36,1.0,9,0.127273,
nm0312064,72,0.470588,9,0.068627,0.0
nm0312593,36,1.0,7,0.0,
nm0312647,110,0.338462,5,0.0,1.8e-05
